,0,1,2,3,4,5
0,5,9.501885218643848,4.740114228291489,5,9.501885218643848,4.740114228291489
1,5,7.744798680410628,3.026902595171973,5,7.744798680410628,3.026902595171973
2,6,6.482447222048729,1.1967503919010558,6,6.482447222048729,1.1967503919010558
3,6,7.39888071246391,1.5370652316231554,6,7.39888071246391,1.5370652316231554
4,6,7.144519414219734,2.216141618908213,6,7.144519414219734,2.216141618908213
5,6,7.607378807594021,3.2138829163086466,6,7.607378807594021,3.2138829163086466
6,6,8.75799837806029,4.173219999518783,6,8.75799837806029,4.173219999518783
7,6,8.810851692117724,4.749898929279456,6,8.810851692117724,4.749898929279456
8,5,8.279511015791298,4.666364986408313,5,8.279511015791298,4.666364986408313
9,5,8.162358844155207,4.669918635174711,5,8.162358844155207,4.669918635174711
10,5,8.26156607169941,3.978646315126377,5,8.26156607169941,3.978646315126377
11,5,8.482053015004102,3.080340599213719,5,8.482053015004102,3.080340599213719
12,5,8.105909546821108,2.7790176587103828,5,8.105909546821108,2.7790176587103828
13,5,7.975347867928724,2.998974132943228,5,7.975347867928724,2.998974132943228
14,5,7.953329043798072,3.208276548756338,5,7.953329043798072,3.208276548756338
15,5,7.87027500433724,3.894303150902551,5,7.87027500433724,3.894303150902551
16,5,7.894514502931717,3.954122570317737,5,7.894514502931717,3.954122570317737
17,5,8.060570541397487,3.8091646558510757,5,8.060570541397487,3.8091646558510757
18,5,8.583804494089453,3.8230114045689234,5,8.583804494089453,3.8230114045689234
19,5,8.55576441708569,3.469482873556817,5,8.55576441708569,3.469482873556817
20,5,8.457613114360282,3.825468023093278,5,8.457613114360282,3.825468023093278
21,5,8.49226265960035,4.18926940480366,5,8.49226265960035,4.18926940480366
22,5,8.23338933252721,3.5706163930895993,5,8.23338933252721,3.5706163930895993
23,5,8.245193282907561,2.4017871605143997,5,8.245193282907561,2.4017871605143997
24,6,6.072900714978634,1.4942922779705827,6,6.072900714978634,1.4942922779705827
25,6,5.749296335042316,2.5674563250111406,6,5.749296335042316,2.5674563250111406
26,6,5.448361687590888,3.679463799952884,6,5.448361687590888,3.679463799952884
27,4,0.012180242144437442,3.7312122601565085,4,0.012180242144437442,3.7312122601565085
28,0,-6.218378661274789,4.727857480624908,0,-6.218378661274789,4.727857480624908
29,0,-10.12084530452002,5.396477816893305,0,-10.12084530452002,5.396477816893305
30,0,-11.157433558332658,5.580681514311271,0,-11.157433558332658,5.580681514311271
31,0,-9.930078956735962,5.671854124825348,0,-9.930078956735962,5.671854124825348
32,0,-10.13912146592714,5.9710642976679225,0,-10.13912146592714,5.9710642976679225
33,0,-8.824826887987896,4.8444420197076274,0,-8.824826887987896,4.8444420197076274
34,0,-8.922393415566159,3.4706509458042736,0,-8.922393415566159,3.4706509458042736
35,0,-9.001374056539348,3.3412677879337833,0,-9.001374056539348,3.3412677879337833
36,0,-7.658322400687368,3.4768155395682205,0,-7.658322400687368,3.4768155395682205
37,0,-8.009224256308418,4.5236093420303005,0,-8.009224256308418,4.5236093420303005
38,0,-7.858305508403443,4.14174696081307,0,-7.858305508403443,4.14174696081307
39,0,-8.405918906245537,2.5622091070401023,0,-8.405918906245537,2.5622091070401023
40,0,-6.535730319213148,3.772609509009423,0,-6.535730319213148,3.772609509009423
41,0,-6.8815685570222564,5.7473067239418425,0,-6.8815685570222564,5.7473067239418425
42,0,-9.431948075533095,5.227829855412253,0,-9.431948075533095,5.227829855412253
43,0,-9.971162501793703,3.6157914120854535,0,-9.971162501793703,3.6157914120854535
44,0,-9.016211112575052,4.863690016480507,0,-9.016211112575052,4.863690016480507
45,0,-7.357482892220492,6.046252650097668,0,-7.357482892220492,6.046252650097668
46,0,-6.953196361228954,4.830248486480459,0,-6.953196361228954,4.830248486480459
47,0,-7.7306237295694835,3.1114479526338172,0,-7.7306237295694835,3.1114479526338172
48,0,-7.879593310201743,3.85394881768758,0,-7.879593310201743,3.85394881768758
49,0,-8.75339942771912,4.599178921708576,0,-8.75339942771912,4.599178921708576
50,0,-7.901158872388095,2.597829335955972,0,-7.901158872388095,2.597829335955972
51,4,-0.6934533880218366,-3.734946526368315,4,-0.6934533880218366,-3.734946526368315
52,4,3.3035575208310775,-5.893520232184395,4,3.3035575208310775,-5.893520232184395
53,4,4.202793904956575,-2.0015863863920162,4,4.202793904956575,-2.0015863863920162
54,5,6.436487759120412,0.3657847599255494,5,6.436487759120412,0.3657847599255494
55,5,7.392301948858676,1.5347455486633053,5,7.392301948858676,1.5347455486633053
56,5,8.322017626862,1.9091518717926859,5,8.322017626862,1.9091518717926859
57,5,8.567071372089607,2.0646777564716015,5,8.567071372089607,2.0646777564716015
58,5,9.116683073485776,2.8540111675937543,5,9.116683073485776,2.8540111675937543
59,5,9.459578178518559,3.130687202171938,5,9.459578178518559,3.130687202171938
