"type","begin_time","frequency","count","created with version","exported with version","project","last_name","first_name","born","sex","measurement_date","record_name"
"record","0.33600","1500","19116","MR3 3.7.45","3.18.64","Project 1","MyoMetrics Demo Record","","","male","2015-06-23T08:45:22.000Z","Treadmill Gait with MyoMotion & EMG  - Bilateral Gait Report"

"time","Activity","Marker","Ankle Dorsiflexion 左 (deg)","Ankle Abduction 左 (deg)","Ankle Inversion 左 (deg)","Ankle Dorsiflexion 右 (deg)","Ankle Abduction 右 (deg)","Ankle Inversion 右 (deg)","TIB.ANT. 左 (uV)","TIB.ANT. 右 (uV)","MED. GASTRO 左 (uV)","MED. GASTRO 右 (uV)"
2.29800,"","",-2.085025311,-3.267348051,-2.044050932,6.367875576,3.413597822,-9.153047562,15.27450525,26.03789022,8.483580017,68.04603567
2.29867,"","",-2.196029902,-3.296794653,-1.996402144,6.422212124,3.418893099,-9.179016113,15.63993501,25.86901341,8.496639336,68.08109812
2.29933,"","",-2.30648756,-3.326551437,-1.948753476,6.475894451,3.424453259,-9.204983711,16.10030896,25.79649745,8.504203398,68.15435961
2.30000,"","",-2.417491913,-3.355998278,-1.901104808,6.530230999,3.43001318,-9.231327057,16.60951139,25.74763014,8.509052154,68.04564359
2.30067,"","",-2.527949572,-3.385754824,-1.85345614,6.584568024,3.435573101,-9.257294655,16.97632763,25.43700866,8.541053954,68.22308428
2.30133,"","",-2.638954163,-3.415201664,-1.80580759,6.638904572,3.441133261,-9.283263206,17.0610239,24.97718487,8.600208793,68.34087397
2.30200,"","",-2.749958754,-3.444648504,-1.758158922,6.693241596,3.446693182,-9.309230804,17.09086351,24.52825319,8.651217722,68.32054223
2.30267,"","",-2.860416412,-3.47440505,-1.710510254,6.747578144,3.451988459,-9.33557415,17.11316786,24.17627113,8.691365434,68.26789254
2.30333,"","",-2.971420765,-3.503851891,-1.662861586,6.801259995,3.457548618,-9.361542702,17.24536638,23.93276862,8.72659974,68.20980984
2.30400,"","",-3.081878424,-3.533608437,-1.615467787,6.855597019,3.46310854,-9.3875103,17.39589065,23.82154151,8.768622304,68.23154184
2.30467,"","",-3.192883015,-3.563055277,-1.567819118,6.909933567,3.468668699,-9.413853645,17.53152524,23.79578313,8.811485319,68.28850433
2.30533,"","",-3.309355736,-3.589712381,-1.502333999,6.964925289,3.471316338,-9.437187195,17.62785595,23.80260297,8.858421292,68.43631555
2.30600,"","",-3.426375151,-3.61667943,-1.437103748,7.020571232,3.473963976,-9.460520744,17.63732023,23.72665255,8.903159161,68.70079624
2.30667,"","",-3.542847872,-3.643336296,-1.371873498,7.075562477,3.476611614,-9.484230042,17.73437431,23.49335527,8.939751118,68.60311425
2.30733,"","",-3.659320593,-3.669993401,-1.306643248,7.131208897,3.479259253,-9.507563591,17.9093128,23.23773406,8.985911286,68.23142979
2.30800,"","",-3.776340008,-3.696650505,-1.241413116,7.186200142,3.481906891,-9.530897141,18.09787503,22.92107776,9.052371593,68.20840955
2.30867,"","",-3.892812729,-3.723617554,-1.175927997,7.241191387,3.484554529,-9.554606438,18.30132692,22.57655336,9.118831896,68.01192536
2.30933,"","",-4.00928545,-3.75027442,-1.110697746,7.296837807,3.487202168,-9.577939987,18.51430337,22.40635182,9.167125521,68.05802185
2.31000,"","",-4.126305103,-3.776931524,-1.045467496,7.351829052,3.489849806,-9.601272583,18.64993798,22.41587015,9.203200276,68.07045614
2.31067,"","",-4.242777824,-3.803898573,-0.9802373052,7.407474995,3.492497444,-9.624982834,18.67567841,22.42808698,9.236559728,67.700396
2.31133,"","",-4.359250546,-3.830555677,-0.9150070548,7.462466717,3.495145082,-9.648316383,18.67218205,22.36430434,9.283495701,67.49035731
2.31200,"","",-4.475723267,-3.857212782,-0.8497768044,7.517457962,3.497792721,-9.671648979,18.67688405,22.37990655,9.341292888,67.51729828
2.31267,"","",-4.592742443,-3.883869648,-0.7842917442,7.573103905,3.500705004,-9.69535923,18.69997207,22.4314233,9.408528995,67.54558348
2.31333,"","",-4.709215164,-3.910836697,-0.7190614939,7.628095627,3.503352642,-9.718691826,18.76375048,22.40502711,9.49612988,67.3676947
2.31400,"","",-4.825687885,-3.937493801,-0.6538312435,7.68374157,3.50600028,-9.742025375,18.86273359,22.18738111,9.59323433,67.29964216
2.31467,"","",-4.942707539,-3.964150906,-0.5886009932,7.738732815,3.508647919,-9.765734673,18.96714209,21.9561445,9.680835214,67.54104662
2.31533,"","",-5.05918026,-3.988018274,-0.5254092216,7.794379234,3.508383274,-9.786057472,19.0235058,21.80831596,9.777939667,67.73887505
2.31600,"","",-5.175652981,-4.011575699,-0.4624722302,7.850025177,3.508383274,-9.806380272,19.04388113,21.72559478,9.896766548,67.70342052
2.31667,"","",-5.292125702,-4.035442829,-0.3992804289,7.90567112,3.508118391,-9.826703072,19.11169843,21.81243729,10.02238169,67.49859079
2.31733,"","",-5.408051491,-4.059000492,-0.3360886276,7.961317539,3.508118391,-9.847024918,19.18687014,22.00564964,10.13849327,66.98043935
2.31800,"","",-5.524524212,-4.082557678,-0.2731516361,8.016963005,3.508118391,-9.867347717,19.28109098,22.22059714,10.24238598,66.87469187
2.31867,"","",-5.640996933,-4.106425285,-0.2099598497,8.071954727,3.507853746,-9.887670517,19.37121264,22.27280078,10.33405982,67.27079685
2.31933,"","",-5.757469654,-4.129982471,-0.1470228583,8.12760067,3.507853746,-9.907993317,19.44101925,22.1900796,10.43252193,67.66146878
2.32000,"","",-5.873942375,-4.153849602,-0.08383105695,8.183246613,3.507588863,-9.928315163,19.52029014,22.13179208,10.49497393,67.54614353
2.32067,"","",-5.990415096,-4.177407265,-0.02063925564,8.238893509,3.507588863,-9.948637962,19.6104118,22.12639509,10.5731359,67.69373072
2.32133,"","",-6.106887817,-4.201274395,0.04229773581,8.294539452,3.507324219,-9.968960762,19.67208033,22.12909359,10.62414483,68.30278691
2.32200,"","",-6.223360538,-4.224832058,0.1054895371,8.350185394,3.507324219,-9.989282608,19.70656166,22.04769712,10.65478898,68.84261432
2.32267,"","",-6.33983326,-4.248389244,0.1684265286,8.405831337,3.507324219,-10.00960541,19.75870563,21.90124237,10.64877652,68.70723739
2.32333,"","",-6.456305981,-4.272256851,0.2316183299,8.46147728,3.507059336,-10.02992821,19.82712575,21.80218302,10.62653688,69.10871932
2.32400,"","",-6.572778225,-4.295814037,0.2945553064,8.517123222,3.507059336,-10.05025101,19.84804362,21.79001525,10.63953155,69.08026608
2.32467,"","",-6.689250946,-4.319681644,0.3577471077,8.572769165,3.506794691,-10.07057285,19.91989982,21.88088099,10.68375222,68.78576383
2.32533,"","",-6.792053223,-4.329600334,0.4071794152,8.629724503,3.505735636,-10.08675575,20.07452325,22.02601104,10.72661524,68.78688403
2.32600,"","",-6.894855499,-4.339829445,0.4568665028,8.686680794,3.504411697,-10.10331535,20.21015785,22.02733576,10.76812061,69.02403171
2.32667,"","",-6.997657776,-4.349748135,0.5062987804,8.743636131,3.503352642,-10.11949825,20.28068784,21.96154151,10.81912953,69.02240741
2.32733,"","",-7.101006508,-4.359976768,0.5557311177,8.800591469,3.502028942,-10.1360569,20.31052745,21.80419465,10.88015923,68.97899941
2.32800,"","",-7.203808784,-4.369895935,0.6054182053,8.857546806,3.500969887,-10.1522398,20.30841758,21.54783748,10.93931407,69.30066666
2.32867,"","",-7.306611061,-4.380124569,0.6548504829,8.914502144,3.499645948,-10.16879845,20.31715848,21.37351461,10.96316996,69.82716365
2.32933,"","",-7.409413338,-4.390043736,0.7042827606,8.971457481,3.498586893,-10.18498135,20.34157271,21.31856341,10.99652941,70.27771064
2.33000,"","",-7.512762547,-4.399962425,0.7539699078,9.028412819,3.497263193,-10.20154095,20.46292046,21.34903189,11.08141499,70.31725392
2.33067,"","",-7.615564346,-4.410191536,0.8034021854,9.085368156,3.496204138,-10.21772385,21.0928678,21.47517433,11.19261316,70.47212245
2.33133,"","",-7.718366623,-4.420110226,0.8528344631,9.142323494,3.494880199,-10.23428249,22.07009997,21.465656,11.31059959,70.68372942
2.33200,"","",-7.8211689,-4.430339336,0.9025215507,9.199278831,3.493821144,-10.25046539,22.98084109,21.31988813,11.45114891,70.72444891
2.33267,"","",-7.923971176,-4.440258026,0.9519538283,9.256234169,3.492497444,-10.26702404,23.62573836,21.27582905,11.56454518,70.93196713
2.33333,"","",-8.027319908,-4.450487137,1.001386166,9.313189507,3.491438389,-10.28320694,23.98984189,21.21749246,11.64943076,71.48809356
2.33400,"","",-8.130122185,-4.460405827,1.050818443,9.370144844,3.49011445,-10.29938984,24.11462572,21.26361222,11.73567399,71.87081204
2.33467,"","",-8.232924461,-4.470634937,1.10050559,9.427100182,3.489055395,-10.31594944,24.12891256,21.24462462,11.79883714,71.97140657
2.33533,"","",-8.310026169,-4.453896523,1.149937868,9.481437683,3.486937284,-10.32949734,24.23681742,21.31316643,11.8349119,72.09642159
2.33600,"","",-8.387127876,-4.437158585,1.199370146,9.535774231,3.484819174,-10.34342194,24.41657847,21.22436136,11.87777491,72.21869211
2.33667,"","",-8.464229584,-4.42042017,1.248547673,9.590110779,3.482701063,-10.35697079,24.76452642,21.1429649,11.92063793,72.31385364
2.33733,"","",-8.541331291,-4.403682232,1.297979951,9.644447327,3.480582952,-10.37051868,25.52215115,21.09821892,11.92005608,72.38868342
2.33800,"","",-8.61788559,-4.387253761,1.347412229,9.698783875,3.478464842,-10.38444328,26.5835974,20.90971667,11.87932652,72.36583122
2.33867,"","",-8.694987297,-4.370515823,1.396844506,9.753121376,3.476346731,-10.39799213,27.37437727,20.73411815,11.85624643,72.48675748
2.33933,"","",-8.772089005,-4.353777885,1.446276784,9.807457924,3.474228621,-10.41154003,27.59410531,20.64187863,11.82366278,72.83418948
2.34000,"","",-8.849190712,-4.337039471,1.495709062,9.861794472,3.47211051,-10.42546463,27.58596723,20.73141966,11.79243678,73.00798948
2.34067,"","",-8.926292419,-4.320301533,1.545141339,9.91613102,3.469992399,-10.43901348,27.60224339,20.81958689,11.77970071,72.94581802
2.34133,"","",-9.003394127,-4.303563118,1.594573617,9.970468521,3.467874289,-10.45256138,27.62394492,20.8812598,11.77511055,72.83889432
2.34200,"","",-9.079949379,-4.28682518,1.643751144,10.02414989,3.465756178,-10.46648693,27.67687256,20.87650063,11.76780509,72.47286691
2.34267,"","",-9.157050133,-4.270396709,1.693183422,10.0784874,3.463638067,-10.48003483,27.76777788,21.07515904,11.76237448,71.76237605
2.34333,"","",-9.23415184,-4.253658772,1.7426157,10.13282394,3.461519957,-10.49395943,27.82884359,21.02226852,11.76049963,70.98808942
2.34400,"","",-9.311253548,-4.236920834,1.792048097,10.18716049,3.459401846,-10.50750828,27.84921892,20.77812818,11.75856013,70.64222571
2.34467,"","",-9.388355255,-4.220182419,1.841480374,10.24149704,3.457283735,-10.52105618,27.87290977,20.67848007,11.74440176,70.70736571
2.34533,"","",-9.406400681,-4.209023476,1.909258604,10.29517937,3.456754208,-10.53046513,28.01728525,20.8053094,11.74517756,70.5743972
2.34600,"","",-9.423898697,-4.197865009,1.976782084,10.34951591,3.455960035,-10.53987312,28.08920173,20.85819992,11.79263073,70.53642221
2.34667,"","",-9.441944122,-4.186706066,2.044560432,10.40319824,3.455430508,-10.54928207,28.73886131,20.8866568,11.82114142,70.73850743
2.34733,"","",-9.459988594,-4.1755476,2.112338781,10.45688057,3.454636097,-10.55869102,29.51879042,20.93959639,11.85644038,70.76970518
2.34800,"","",-9.477487564,-4.164388657,2.179862261,10.51056194,3.454106569,-10.56809902,29.8958546,20.94774095,11.90066105,70.66530195
2.34867,"","",-9.495532036,-4.152919769,2.24764061,10.56424427,3.453312397,-10.57750797,30.04776535,20.9748731,11.92723224,70.01020528
2.34933,"","",-9.513577461,-4.141761303,2.31541872,10.6179266,3.452782869,-10.58691597,30.16983649,21.09900393,11.91986212,69.08513892
2.35000,"","",-9.531075478,-4.13060236,2.3829422,10.67226315,3.451988459,-10.59632492,30.19895272,21.26792981,11.88268832,68.11123159
2.35067,"","",-9.549120903,-4.119443417,2.450720549,10.72594547,3.451458931,-10.60573387,30.32030048,21.38867527,11.88811892,67.09391624
2.35133,"","",-9.567165375,-4.10828495,2.518498898,10.7796278,3.450664759,-10.61514187,30.38058252,21.44426429,11.89354953,66.7521413
2.35200,"","",-9.5852108,-4.097126007,2.586022377,10.83331013,3.450135231,-10.62455082,30.45304154,21.42257819,11.87997301,65.99275345
2.35267,"","",-9.602708817,-4.085967541,2.653800726,10.8869915,3.44934082,-10.63395977,30.47124672,21.37238617,11.86368119,65.12078484
2.35333,"","",-9.620754242,-4.074808598,2.721579075,10.941329,3.448811293,-10.64336777,30.46582134,21.42532578,11.84687216,65.10857459
2.35400,"","",-9.638798714,-4.063649654,2.789102554,10.99501038,3.44801712,-10.65277672,30.4840868,21.49725298,11.83413609,64.63926417
2.35467,"","",-9.656297684,-4.052491188,2.856880903,11.0486927,3.447487593,-10.66218472,30.58102032,21.54744501,11.83361889,64.47784244
2.35533,"","",-9.615285873,-4.062099934,2.943259954,11.09975624,3.446693182,-10.66820621,30.66571659,21.60710631,11.83174404,64.48327544
2.35600,"","",-9.574274063,-4.071708679,3.029639006,11.1501646,3.445634127,-10.67385197,30.90364982,21.5691311,11.83988995,64.25536946
2.35667,"","",-9.533263206,-4.081627846,3.116018057,11.20122814,3.444839954,-10.67949677,31.1849861,21.61996097,11.84532056,63.70854077
2.35733,"","",-9.492251396,-4.091236591,3.202397346,11.25229168,3.444045544,-10.68514156,31.23381455,21.9251364,11.84208805,62.90148814
2.35800,"","",-9.451239586,-4.101155758,3.289031267,11.302701,3.442986488,-10.69078732,31.50104484,22.07703722,11.8374979,62.17150568
2.35867,"","",-9.40968132,-4.110764503,3.375410318,11.35376453,3.442192316,-10.69680882,31.61087873,22.08925405,11.84512661,61.98543941
2.35933,"","",-9.36866951,-4.12068367,3.46178937,11.40482807,3.441397905,-10.70245361,31.69635866,22.02282197,11.86406909,61.61806774
2.36000,"","",-9.327658653,-4.130292416,3.548168421,11.45589066,3.440603733,-10.70809937,32.02459437,21.8743556,11.88572687,61.06625413
2.36067,"","",-9.286646843,-4.140211105,3.63454771,11.50629997,3.439544678,-10.71374416,32.40304503,21.64444371,11.89658809,60.71770194
2.36133,"","",-9.245635033,-4.149820328,3.720926762,11.55736351,3.438750267,-10.71938896,32.64308812,21.60916701,11.94139061,60.50878347
2.36200,"","",-9.204624176,-4.159429073,3.807305813,11.60842705,3.437956095,-10.72541046,32.92520806,21.35011135,12.04935627,60.15608651
2.36267,"","",-9.16306591,-4.16934824,3.893939734,11.65883541,3.436897039,-10.73105621,33.18966539,21.19276446,12.17904437,59.86175231
2.36333,"","",-9.1220541,-4.178956985,3.980318785,11.70989895,3.436102629,-10.73670101,33.21468244,21.25649804,12.34260912,59.75163603
2.36400,"","",-9.08104229,-4.188876152,4.066698074,11.76096249,3.435308456,-10.74234581,33.4648529,21.18800529,12.49990281,59.37860732
2.36467,"","",-9.040031433,-4.198484898,4.153077126,11.81202602,3.434514046,-10.74799156,33.5061461,21.16023531,12.62875046,59.34337683
2.36533,"","",-9.00995636,-4.225451946,4.239456177,11.85523319,3.433984756,-10.75024986,33.58951617,21.19354947,12.70419713,58.61501869
2.36600,"","",-8.980427742,-4.252418995,4.326089859,11.89909554,3.433719873,-10.75250721,34.29541889,21.13727355,12.73891423,58.01414006
2.36667,"","",-8.950899124,-4.279386044,4.412469387,11.94230366,3.433455229,-10.75476551,35.66731758,20.96437352,12.75106845,57.63679855
2.36733,"","",-8.920824051,-4.306353092,4.498848438,11.98616505,3.432925701,-10.75739956,37.30373395,20.92576049,12.72398005,56.67627766
2.36800,"","",-8.891296387,-4.333320141,4.585227489,12.02937317,3.432660818,-10.75965786,38.73259924,20.98478397,12.6879053,56.05075443
2.36867,"","",-8.861221313,-4.360286713,4.671861172,12.07323551,3.432396173,-10.76191616,39.66642836,21.05803588,12.64717574,55.84570067
2.36933,"","",-8.831692696,-4.387253761,4.758240223,12.11644268,3.431866646,-10.76417446,40.1376531,21.20179214,12.590219,55.79820392
2.37000,"","",-8.801617622,-4.414530754,4.844619751,12.16030502,3.431601763,-10.76643181,40.14096862,21.35163229,12.46408665,55.51199121
2.37067,"","",-8.772089005,-4.441497803,4.930998802,12.20351219,3.431337118,-10.76869011,40.72552362,21.51442522,12.35340568,55.25697625
2.37133,"","",-8.742013931,-4.468464851,5.017632484,12.24737453,3.43080759,-10.77094841,41.6445234,21.57408652,12.29101834,55.03338308
2.37200,"","",-8.712485313,-4.4954319,5.104011536,12.29123688,3.430542707,-10.77320671,42.33294433,21.50220839,12.30866781,54.54530919
2.37267,"","",-8.682957649,-4.522398949,5.190390587,12.33444405,3.430278063,-10.77546406,42.74605719,21.30688631,12.37241281,53.79253058
2.37333,"","",-8.652882576,-4.549365997,5.277024746,12.37830639,3.429748535,-10.77772236,43.07772898,21.07702348,12.4565226,52.97349177
2.37400,"","",-8.623353958,-4.576333046,5.363403797,12.42151451,3.429483652,-10.77998066,43.32802002,21.09944552,12.52026759,52.34029514
2.37467,"","",-8.593278885,-4.603300095,5.449782848,12.46537685,3.429219007,-10.78223896,43.58711224,21.08659086,12.52434055,51.94850299
2.37533,"","",-8.573046684,-4.647624969,5.509917259,12.50269222,3.429748535,-10.77885151,44.04634083,21.15101133,12.4931792,51.31525037
2.37600,"","",-8.552267075,-4.692260265,5.570051193,12.54066277,3.430278063,-10.77508831,44.40652603,20.98076074,12.48367564,50.23307508
2.37667,"","",-8.532034874,-4.73658514,5.629930496,12.57863235,3.43080759,-10.77132511,44.43576282,20.77189711,12.50669107,49.78000766
2.37733,"","",-8.511256218,-4.781220436,5.69006443,12.61594772,3.431337118,-10.76793766,44.52932055,20.66744077,12.54871364,49.25491096
2.37800,"","",-8.491024017,-4.825855255,5.750198841,12.65391827,3.431866646,-10.76417446,44.70974471,20.69319915,12.59564961,48.64316629
2.37867,"","",-8.470244408,-4.870180607,5.810332775,12.69188881,3.432396173,-10.76078701,44.77484932,20.65728462,12.67297113,48.49238652
2.37933,"","",-8.450012207,-4.914815426,5.870212078,12.72985935,3.432925701,-10.75702381,45.13370831,20.58810499,12.750228,48.19782826
2.38000,"","",-8.429232597,-4.959140778,5.930346489,12.76717472,3.433455229,-10.75363636,45.82683128,20.66812767,12.8161711,47.5953813
2.38067,"","",-8.409000397,-5.003775597,5.990480423,12.80514526,3.433984756,-10.74987316,46.1930447,20.58197205,12.85496116,47.41474803
2.38133,"","",-8.388221741,-5.048410892,6.050614834,12.84311485,3.434514046,-10.74610996,46.18141026,20.33979426,12.89646652,47.16382184
2.38200,"","",-8.36798954,-5.092735767,6.110494137,12.88043118,3.435043573,-10.74272251,46.32711197,20.16076129,12.92439537,47.10545909
2.38267,"","",-8.34720993,-5.137371063,6.170628071,12.91840076,3.435573101,-10.73895931,46.39553209,20.07391877,12.93739004,46.36483469
2.38333,"","",-8.32697773,-5.181695938,6.230762005,12.95637131,3.436102629,-10.73557186,46.43543881,20.07391877,12.93551518,45.09524892
2.38400,"","",-8.30619812,-5.226331234,6.290896416,12.99434185,3.436632156,-10.73180866,46.55401359,20.11866475,12.95452231,44.08745535
2.38467,"","",-8.285965919,-5.270656109,6.350775719,13.03165722,3.437161684,-10.72842121,46.55871558,20.14304935,12.98296836,43.73884715
2.38533,"","",-8.258625031,-5.316841125,6.385174274,13.06111717,3.440603733,-10.72277641,46.76620638,20.15663997,12.97074949,43.62626642
2.38600,"","",-8.231830597,-5.362715721,6.419573307,13.09123135,3.443780899,-10.71750736,47.16901101,20.18916911,12.95529811,43.16647775
2.38667,"","",-8.204489708,-5.408590794,6.453971863,13.1206913,3.446958065,-10.71223831,47.39555092,20.16139913,12.95471626,42.53440136
2.38733,"","",-8.177148819,-5.454465866,6.488115788,13.1501503,3.450399876,-10.70697021,47.42267784,20.13362914,12.9487038,42.22107966
2.38800,"","",-8.14980793,-5.500340462,6.52251482,13.17961025,3.453577042,-10.70170116,47.47560548,20.11734004,12.92239121,41.99838265
2.38867,"","",-8.123013496,-5.546215534,6.556913376,13.20972443,3.456754208,-10.69643211,47.63426781,20.0915326,12.89659582,41.48006321
2.38933,"","",-8.095672607,-5.592090607,6.591312408,13.23918438,3.459931374,-10.69116306,47.89607274,20.03667953,12.88980756,40.97546627
2.39000,"","",-8.068331718,-5.637965202,6.625456333,13.26864433,3.463373423,-10.68589497,48.24733621,19.90312848,12.86621028,40.87778427
2.39067,"","",-8.041537285,-5.684150219,6.659854889,13.29810333,3.466550589,-10.68062592,48.58774892,19.78856504,12.88192025,40.75568179
2.39133,"","",-8.014196396,-5.730025291,6.694253445,13.32821846,3.469727755,-10.67535686,48.84274198,19.75672278,12.89763023,40.58479432
2.39200,"","",-7.986855507,-5.775899887,6.728652477,13.35767746,3.473169565,-10.67008781,49.03805579,19.78189239,12.89168242,40.54973186
2.39267,"","",-7.959514618,-5.82177496,6.763051033,13.38713741,3.476346731,-10.66481972,49.18182846,19.76359168,12.87674825,40.27438516
2.39333,"","",-7.932720184,-5.867650032,6.797194958,13.41659737,3.479523897,-10.65955067,49.23336961,19.66796678,12.88896712,40.18874539
2.39400,"","",-7.905379295,-5.913525105,6.83159399,13.44671154,3.482965946,-10.65428162,49.18321494,19.62797997,12.90797424,39.66381671
2.39467,"","",-7.878038406,-5.9593997,6.865992546,13.47617149,3.486143112,-10.64901352,49.09429893,19.55610184,12.9093319,39.20128352
2.39533,"","",-7.847962856,-5.990706444,6.885612488,13.49384689,3.484819174,-10.63395977,49.07181373,19.43265789,12.89304007,39.15361874
2.39600,"","",-7.817341328,-6.021702766,6.905232906,13.51217747,3.483230591,-10.61890602,49.08194112,19.39738118,12.88166166,39.155019
2.39667,"","",-7.787266254,-6.052699566,6.924852848,13.52985287,3.481906891,-10.60385227,49.14764855,19.3824168,12.87842915,38.89865979
2.39733,"","",-7.756644249,-6.083695889,6.944727421,13.54818344,3.480582952,-10.58879852,49.28659866,19.39056135,12.87519664,38.8753595
2.39800,"","",-7.726569176,-6.115002632,6.964347839,13.56585979,3.479259253,-10.57374477,49.52320568,19.32344238,12.86246058,38.40470484
2.39867,"","",-7.696494102,-6.145998955,6.983967781,13.58419037,3.47767067,-10.55869102,49.78772328,19.1980359,12.82716162,37.83636816
2.39933,"","",-7.665872097,-6.176995754,7.003587723,13.60186577,3.476346731,-10.54363728,50.02644015,19.04883358,12.80007323,37.37226669
2.40000,"","",-7.635797024,-6.208302021,7.023207664,13.61954117,3.475023031,-10.52858353,50.27058243,18.91592037,12.7797731,37.19185747
2.40067,"","",-7.605175018,-6.23929882,7.043082714,13.63787174,3.473699093,-10.51352978,50.49977475,18.94241469,12.74861175,37.01956975
2.40133,"","",-7.575099945,-6.270295143,7.062702656,13.6555481,3.47211051,-10.49847603,50.63402287,18.90718705,12.72831161,36.74287881
2.40200,"","",-7.54447794,-6.301291943,7.082322598,13.67387867,3.47078681,-10.48342228,50.67742594,18.87328412,12.74861175,36.55574834
2.40267,"","",-7.514402866,-6.332598209,7.101942539,13.69155407,3.469462872,-10.46836853,50.66253627,18.88819945,12.787919,36.2193504
2.40333,"","",-7.483780861,-6.363595009,7.121562958,13.70988464,3.468139172,-10.45331478,50.59140346,18.94447536,12.81229209,35.52622273
2.40400,"","",-7.453705788,-6.394591808,7.141437531,13.72756004,3.466550589,-10.43826103,50.52840872,18.81489847,12.80957679,34.90770084
2.40467,"","",-7.423083782,-6.425588131,7.161057472,13.7452364,3.46522665,-10.42320728,50.47548109,18.57546825,12.75481815,34.7587134
2.40533,"","",-7.436207294,-6.452865124,7.13965416,13.75374699,3.463373423,-10.40514278,50.41984076,18.44721607,12.75430095,34.72096245
2.40600,"","",-7.449331284,-6.480142117,7.117995262,13.7616024,3.461519957,-10.38670158,50.34388538,18.41125247,12.75649904,34.47003623
2.40667,"","",-7.462454796,-6.507419109,7.096591949,13.76945877,3.459401846,-10.36826134,50.24351578,18.40585548,12.74376297,34.0875418
2.40733,"","",-7.475578785,-6.534696102,7.07518816,13.77796936,3.457548618,-10.35019684,50.1222283,18.4017832,12.71473508,33.50973941
2.40800,"","",-7.488702297,-6.561973095,7.05378437,13.78582478,3.455695152,-10.33175564,50.02125588,18.44319286,12.68027658,33.02009723
2.40867,"","",-7.501278877,-6.589250088,7.032380581,13.79368114,3.453577042,-10.31369114,50.03620584,18.50633768,12.65667929,32.97512095
2.40933,"","",-7.514402866,-6.616217136,7.01072216,13.80219173,3.451723814,-10.29524994,50.10131044,18.61962547,12.64122791,32.6670082
2.41000,"","",-7.527526379,-6.643494129,6.989318371,13.81004715,3.449870348,-10.27718544,50.13657544,18.57213193,12.62441889,32.60573291
2.41067,"","",-7.540650368,-6.670771122,6.967915058,13.81790352,3.447752237,-10.25874519,50.13856474,18.54637355,12.61840643,32.57610346
2.41133,"","",-7.55377388,-6.698048115,6.946511269,13.82575989,3.44589901,-10.24030399,50.03198609,18.549808,12.60431271,32.54624996
2.41200,"","",-7.566350937,-6.725325108,6.925107479,13.83427048,3.444045544,-10.22223949,49.92540744,18.58371093,12.56578125,32.49858518
2.41267,"","",-7.579474449,-6.7526021,6.903449059,13.84212589,3.441927433,-10.20379925,49.98568949,18.61010713,12.52724979,32.44839993
2.41333,"","",-7.592597961,-6.779569149,6.882045269,13.84998226,3.440074205,-10.18573475,49.949038,18.63586551,12.49279128,32.39569423
2.41400,"","",-7.605721951,-6.806846142,6.860641956,13.85849285,3.438220739,-10.16729355,49.86355807,18.69219049,12.42982208,32.25213979
2.41467,"","",-7.618845463,-6.834122658,6.839238167,13.86634827,3.436102629,-10.14922905,49.80387884,18.73693647,12.34842761,32.1180511
2.41533,"","",-7.60900259,-6.809635639,6.837964058,13.86176586,3.436102629,-10.1277771,49.74287341,18.75729785,12.30912035,31.89171342
2.41600,"","",-7.599159718,-6.785458088,6.836689949,13.85783768,3.435837984,-10.10670185,49.64654271,18.74581697,12.27388604,31.86594867
2.41667,"","",-7.589863777,-6.760971069,6.835670948,13.85325527,3.435573101,-10.08525085,49.56516195,18.69366239,12.21285635,31.08174827
2.41733,"","",-7.580021381,-6.736483574,6.834396839,13.84932709,3.435573101,-10.06417561,49.53532233,18.76083042,12.13365998,30.15651386
2.41800,"","",-7.570178509,-6.711996555,6.83312273,13.84474468,3.435308456,-10.04272366,49.4430908,18.84158906,12.04819254,29.66390314
2.41867,"","",-7.560882568,-6.68750906,6.831848621,13.8408165,3.435043573,-10.02164841,49.45743793,18.79345769,11.99938172,29.3286814
2.41933,"","",-7.551039696,-6.663331985,6.830574512,13.83623409,3.435043573,-10.00019741,49.65757429,18.75077238,11.99530876,29.03277889
2.42000,"","",-7.541196823,-6.63884449,6.829555511,13.83230591,3.434778929,-9.979122162,49.84282102,18.80910897,12.01567354,28.88334337
2.42067,"","",-7.531900883,-6.614356995,6.828281403,13.8277235,3.434778929,-9.958046913,49.90057121,18.77927832,12.02789241,28.75967259
2.42133,"","",-7.522058487,-6.589869976,6.827007294,13.82379532,3.434514046,-9.936594963,49.97592376,18.81048276,12.01709584,28.72556231
2.42200,"","",-7.512215614,-6.565692425,6.825733185,13.81921291,3.434249401,-9.915519714,50.20861245,18.70538859,12.00086867,28.61023707
2.42267,"","",-7.502919674,-6.541205406,6.824459553,13.81528473,3.434249401,-9.894067764,50.27100437,18.5684031,11.9859345,28.58195187
2.42333,"","",-7.493076801,-6.516717911,6.823440075,13.81070232,3.433984756,-9.872992516,50.1218063,18.45040521,11.95335085,28.44360639
2.42400,"","",-7.483233929,-6.492230892,6.822165966,13.80677414,3.433719873,-9.851541519,49.9949126,18.29575683,11.88818355,28.19923338
2.42467,"","",-7.473937988,-6.467743397,6.820891857,13.80219173,3.433719873,-9.83046627,50.17051419,18.18992671,11.7918549,27.92909563
