,0,1,2,3,4,5
0,6,-0.4968011728586368,-7.053323710712815,6,-0.4968011728586368,-7.053323710712815
1,5,-2.5382463113438796,-5.779405581196155,5,-2.5382463113438796,-5.779405581196155
2,5,-3.690317088276636,-4.310056119721282,5,-3.690317088276636,-4.310056119721282
3,5,-2.6702300167599455,-4.383745401115425,5,-2.6702300167599455,-4.383745401115425
4,5,-2.3222228497443043,-5.427394676531687,5,-2.3222228497443043,-5.427394676531687
5,5,-1.5148971571791643,-5.978945460651325,5,-1.5148971571791643,-5.978945460651325
6,5,-0.36890440134636426,-7.037444200439123,5,-0.36890440134636426,-7.037444200439123
7,5,-0.35505634560648724,-7.166123245974819,5,-0.35505634560648724,-7.166123245974819
8,5,-0.6249975740298623,-7.211973823695427,5,-0.6249975740298623,-7.211973823695427
9,5,-0.6851637145511424,-6.884404298856341,5,-0.6851637145511424,-6.884404298856341
10,5,-1.4756434769826328,-6.407586675271457,5,-1.4756434769826328,-6.407586675271457
11,5,-2.4998478076398647,-6.6065343155419,5,-2.4998478076398647,-6.6065343155419
12,5,-1.07482603988774,-6.87627768782319,5,-1.07482603988774,-6.87627768782319
13,5,-0.27037755576795997,-6.65622030327568,5,-0.27037755576795997,-6.65622030327568
14,5,-0.6866965934969027,-6.711430876586167,5,-0.6866965934969027,-6.711430876586167
15,5,-0.5030006289860411,-7.670738185469926,5,-0.5030006289860411,-7.670738185469926
16,5,-0.5887362382401666,-7.792766139140359,5,-0.5887362382401666,-7.792766139140359
17,5,-0.7927520471870033,-7.301804371526972,5,-0.7927520471870033,-7.301804371526972
18,5,-0.2525710360086557,-7.970532097228026,5,-0.2525710360086557,-7.970532097228026
19,5,0.23944063609807964,-8.155083365814864,5,0.23944063609807964,-8.155083365814864
20,5,-0.029317799075726736,-7.897212338631808,5,-0.029317799075726736,-7.897212338631808
21,5,-0.45792598931342043,-7.863329701574177,5,-0.45792598931342043,-7.863329701574177
22,5,-0.4486185141830834,-7.642651095431524,5,-0.4486185141830834,-7.642651095431524
23,5,-0.46335870495425757,-7.291651249257387,5,-0.46335870495425757,-7.291651249257387
24,5,0.24820379239272938,-7.635023016221532,5,0.24820379239272938,-7.635023016221532
25,5,0.5081390747283625,-8.404258421205206,5,0.5081390747283625,-8.404258421205206
26,5,0.35532211813548553,-8.413127865906596,5,0.35532211813548553,-8.413127865906596
27,5,1.4861419320862987,-8.111943971931648,5,1.4861419320862987,-8.111943971931648
28,5,1.1187239168470717,-6.412534181642961,5,1.1187239168470717,-6.412534181642961
