,0,1,2
0,5,2.3649050113349865,8.048743461834206
1,2,3.1707191050684354,5.5556428812329814
2,0,-13.829909457533288,-8.624301560775388
3,4,-9.834796721986391,-10.02728410110683
4,1,1.1505707974662185,-1.968594472013991
5,1,0.8345796341416871,-4.158869933068781
6,1,1.194303389332515,-4.140649326544565
7,4,2.4604312625778118,-3.1967042790500755
8,1,3.24644938500679,-2.118769418092395
9,1,3.589716937386934,-2.1759421334041154
10,4,3.5133211709741183,-2.8871480630655753
11,1,3.2740840924476715,-3.3759766595105933
12,1,3.3076832141801433,-3.1224647615326515
13,1,3.1689837330795223,-3.458170799746502
14,1,3.1537237509323273,-2.748335754146418
15,1,3.22314808110155,-2.401256198058702
16,4,3.3161808371472516,-2.492310254911073
17,4,3.6954018842172265,-2.6052446609104347
18,4,3.600671010027491,-2.9686928822764482
19,1,3.6516947688484693,-2.050658248981556
20,4,3.6990915772203117,-1.7804313497083135
21,4,3.5098298787920186,-2.0221078517417923
22,4,3.762955719482248,-2.8512864142441683
23,4,4.131863774961315,-3.1984223037971775
24,1,3.1647004654454527,-2.9426596147662445
25,1,-0.5801795442922426,-1.6981063518012327
26,0,-4.616321985353609,3.8315049995239097
27,0,-5.726429757739246,0.3580711241865695
28,0,-6.882525073180142,-2.957775463013074
29,0,-6.921461448506532,-3.829294071895459
30,0,-5.860263875472604,-1.2429709363339407
31,0,-6.833457264474637,3.400245866787444
32,0,-4.994535335434951,-2.055584670492513
33,0,-5.776501101270064,-0.7710906922083648
34,0,-8.293856980176557,5.203417732017754
35,0,-6.664639830656892,-0.36808738171203803
36,0,-6.897041143284703,-0.31070925239196856
37,0,-7.5682251792686674,1.6962965290672372
38,0,-5.674339555595081,-0.8905903179991708
39,0,-7.115225160077705,-2.855409104025875
40,0,-6.740707150785395,-1.5730239048018069
41,0,-5.342778339684525,2.126176767059329
42,0,-5.999641923854344,1.509229892338356
43,0,-7.836292138787625,3.486111768026328
44,0,-7.996822127252212,1.934401719058781
45,0,-7.240891817322296,1.1901697244102514
46,0,-8.378917210727971,5.791305752826059
47,0,-9.395648442531698,6.3974804879555665
48,0,-7.053424371472091,1.2562423452091311
49,0,-6.854019490865149,0.27774093941415656
50,0,-7.016651078043372,3.2141740839505446
51,0,-7.5868484555327225,4.912020503301671
52,0,-7.333285604604428,5.801078314176294
53,0,-6.845500663783846,6.303134099260463
54,0,-5.498377601142312,1.788168824013294
55,0,-43.572781332349024,-34.20622007907262
56,0,-77.5597350574825,-64.36416588568488
57,4,-36.534461560695554,-38.67639382323355
58,1,-3.0884708579134297,-5.877344368515139
59,1,-1.469296701174999,-5.461894308419604
60,1,-0.21458469574619124,-5.166572628833461
61,1,0.45229503243069963,-4.959287295435855
62,1,1.0363591249572581,-4.142193399196568
63,1,0.9403740821512437,-2.99564526561201
64,1,0.051573667752585595,-4.589104246749775
65,1,-0.5460710497095658,-5.2253140373676565
66,1,-0.06480184609269024,-4.796428334361394
67,1,0.6724065538235724,-5.192803939662672
68,1,0.5813923674169202,-4.857073362137254
69,4,2.0549955487806995,-3.8201362862437245
70,1,1.8850598484532237,-4.028842247740867
71,1,1.6495418382191867,-3.531192805998714
72,1,2.489952510886127,-3.585414118034436
73,1,1.8883713341721466,-3.9265935186609155
74,1,1.7290205846720852,-4.215709458475594
75,4,1.6570345668663085,-4.082297136136674
76,4,2.572714666773131,-3.1881274879983503
77,1,0.9486649488513436,-4.481749342833391
78,1,0.35190522604816754,-4.997678955562196
79,1,1.926677730180472,-4.0906697757435895
80,1,-0.1508684715486464,-0.12853681072070378
81,0,-4.624421695450584,4.08157299054523
82,0,-4.829368908784825,-1.5574938853474425
83,0,-4.299572762279942,-3.5614926908778965
84,0,-7.637151212560996,3.343674534411061
85,0,-8.811951361225276,6.407642433948962
86,0,-8.376711993924683,3.792682716846782
87,0,-8.690264269387207,4.845343885946644
88,0,-8.981527429192775,8.82203201010343
89,0,-8.60790233334668,9.454359091954617
90,0,-7.3144231100805,7.298443803640015
91,0,-7.583069006683847,5.064063630437118
92,0,-8.79602188013806,3.6231752517158697
93,0,-7.841462049634246,4.321454589412003
94,0,-6.694687401004963,3.7974098657121864
95,0,-8.337507879542072,4.504191644497828
