,0,1,2,3,4,5
0,6,7.3668156338821715,4.598486664483654,6,7.3668156338821715,4.598486664483654
1,6,8.723915081305273,4.622590240317585,6,8.723915081305273,4.622590240317585
2,6,8.335800811744152,4.910120659794441,6,8.335800811744152,4.910120659794441
3,6,7.336183623888138,4.531682987808597,6,7.336183623888138,4.531682987808597
4,5,8.027581577472032,4.115038491830043,5,8.027581577472032,4.115038491830043
5,5,9.10784438429677,4.322465668271196,5,9.10784438429677,4.322465668271196
6,5,8.830368068073398,4.660844093306511,5,8.830368068073398,4.660844093306511
7,5,7.988275358487101,4.849696550600588,5,7.988275358487101,4.849696550600588
8,5,7.916042243800742,5.094640702067512,5,7.916042243800742,5.094640702067512
9,5,8.157464908738804,5.1002523339532955,5,8.157464908738804,5.1002523339532955
10,5,7.77088819275772,5.028249594665428,5,7.77088819275772,5.028249594665428
11,6,7.552763344181514,4.478451203396506,6,7.552763344181514,4.478451203396506
12,6,8.02693130808864,4.678238866716434,6,8.02693130808864,4.678238866716434
13,5,8.641168945187452,4.919309473653338,5,8.641168945187452,4.919309473653338
14,5,9.162025169753353,4.686241560381987,5,9.162025169753353,4.686241560381987
15,5,9.01405177940373,4.620507356872206,5,9.01405177940373,4.620507356872206
16,5,8.261303133749763,4.63623537505465,5,8.261303133749763,4.63623537505465
17,5,8.563151444802534,4.551821390315677,5,8.563151444802534,4.551821390315677
18,5,9.26409670886637,5.018138701920893,5,9.26409670886637,5.018138701920893
19,5,8.495425134278173,5.019309814747658,5,8.495425134278173,5.019309814747658
20,5,8.20364644036504,4.635781519398664,5,8.20364644036504,4.635781519398664
21,5,8.542088741472346,4.547974428915508,5,8.542088741472346,4.547974428915508
22,5,8.341547657529254,4.078709434355369,5,8.341547657529254,4.078709434355369
23,5,6.166631355405966,1.316148519634445,5,6.166631355405966,1.316148519634445
24,5,3.91200743401293,-0.8104877532689959,5,3.91200743401293,-0.8104877532689959
25,5,5.043561971771831,0.05532364555964331,5,5.043561971771831,0.05532364555964331
26,5,6.735869516992427,1.2740031054701049,5,6.735869516992427,1.2740031054701049
27,5,6.70964941607993,3.0286730517189167,5,6.70964941607993,3.0286730517189167
28,6,0.31494482448564526,5.049740439479555,6,0.31494482448564526,5.049740439479555
29,0,-9.414195562370068,5.007933696024837,0,-9.414195562370068,5.007933696024837
30,0,-12.52575760294317,4.110770942273755,0,-12.52575760294317,4.110770942273755
31,0,-11.645890173531276,5.928406214603912,0,-11.645890173531276,5.928406214603912
32,0,-12.601189602636948,7.396129833592498,0,-12.601189602636948,7.396129833592498
33,0,-12.133878004790853,8.136469338782668,0,-12.133878004790853,8.136469338782668
34,0,-10.967847601791927,8.414125359183561,0,-10.967847601791927,8.414125359183561
35,0,-8.968133732899368,8.218301058422405,0,-8.968133732899368,8.218301058422405
36,0,-9.813787994553362,7.051392811770315,0,-9.813787994553362,7.051392811770315
37,0,-12.051697869863215,5.985691520263649,0,-12.051697869863215,5.985691520263649
38,0,-11.255811496893191,5.0312724993149835,0,-11.255811496893191,5.0312724993149835
39,0,-9.234917529726143,4.670571005031844,0,-9.234917529726143,4.670571005031844
40,0,-10.04250722834039,5.704377804989845,0,-10.04250722834039,5.704377804989845
41,0,-10.915587910491002,6.270302229009681,0,-10.915587910491002,6.270302229009681
42,0,-10.461355299953759,4.7998841861695904,0,-10.461355299953759,4.7998841861695904
43,0,-10.135551019530329,4.316296275881564,0,-10.135551019530329,4.316296275881564
44,0,-8.309239309975293,5.763963911516152,0,-8.309239309975293,5.763963911516152
45,0,-8.756204201104904,6.440252396408661,0,-8.756204201104904,6.440252396408661
46,0,-11.962396619493877,5.453557801986299,0,-11.962396619493877,5.453557801986299
47,0,-11.924914721605145,5.898584688835935,0,-11.924914721605145,5.898584688835935
48,0,-8.981472921703848,4.679744056015181,0,-8.981472921703848,4.679744056015181
49,0,-8.343142108877952,3.50661637094854,0,-8.343142108877952,3.50661637094854
50,0,-8.002262396968709,1.4294534128161942,0,-8.002262396968709,1.4294534128161942
51,4,-2.7306087577829956,-2.553261618630002,4,-2.7306087577829956,-2.553261618630002
52,4,3.3485914397835597,-1.422253619405097,4,3.3485914397835597,-1.422253619405097
53,6,6.347577274957578,2.400373290686386,6,6.347577274957578,2.400373290686386
54,6,8.005571742593808,3.493031488149726,6,8.005571742593808,3.493031488149726
55,6,8.663494386913136,3.6997259991801057,6,8.663494386913136,3.6997259991801057
56,5,9.054691345523441,4.017332734964076,5,9.054691345523441,4.017332734964076
57,5,9.333043056578806,4.092676670717713,5,9.333043056578806,4.092676670717713
58,6,9.587202075746195,4.41104759440996,6,9.587202075746195,4.41104759440996
59,5,9.441126077349084,4.966228176324078,5,9.441126077349084,4.966228176324078
60,5,9.05674130331377,4.464310190085564,5,9.05674130331377,4.464310190085564
61,5,6.951637080558285,1.3863418304606465,5,6.951637080558285,1.3863418304606465
62,5,5.490661649152874,0.2885217278505805,5,5.490661649152874,0.2885217278505805
63,5,6.720622231900736,1.962841946616342,5,6.720622231900736,1.962841946616342
64,6,7.976599730620373,2.517877955203538,6,7.976599730620373,2.517877955203538
65,5,9.271913165999278,3.187963099075089,5,9.271913165999278,3.187963099075089
66,5,10.023584196401387,3.656585435973189,5,10.023584196401387,3.656585435973189
67,5,9.075103384643047,2.677699656168752,5,9.075103384643047,2.677699656168752
68,5,8.223987254850616,1.7454348359065606,5,8.223987254850616,1.7454348359065606
69,5,8.491767812183788,2.7820998358013447,5,8.491767812183788,2.7820998358013447
70,5,9.168549384714474,3.622324640376154,5,9.168549384714474,3.622324640376154
71,5,9.865374966155414,3.7498715999455587,5,9.865374966155414,3.7498715999455587
72,5,9.095721351141353,3.430992588926922,5,9.095721351141353,3.430992588926922
73,5,7.970487424125617,2.8811296785459364,5,7.970487424125617,2.8811296785459364
74,5,5.687745943173567,-0.1819637508709121,5,5.687745943173567,-0.1819637508709121
75,6,5.369928964701799,0.9073478532339461,6,5.369928964701799,0.9073478532339461
76,6,4.893326741757416,4.710049310150644,6,4.893326741757416,4.710049310150644
77,6,0.21810084966225246,4.0937451890758485,6,0.21810084966225246,4.0937451890758485
78,0,-7.575075410109981,5.792176210205,0,-7.575075410109981,5.792176210205
79,0,-12.45482421870754,7.095080374982328,0,-12.45482421870754,7.095080374982328
80,0,-10.703032620376097,8.009066335001226,0,-10.703032620376097,8.009066335001226
81,0,-9.715022552776695,8.298728489559267,0,-9.715022552776695,8.298728489559267
82,0,-8.20223740201645,5.019170547330656,0,-8.20223740201645,5.019170547330656
83,0,-7.058458015729965,3.967409455185998,0,-7.058458015729965,3.967409455185998
84,0,-8.3974361096945,2.6841424794280733,0,-8.3974361096945,2.6841424794280733
85,0,-10.10617283541042,2.8558799983337844,0,-10.10617283541042,2.8558799983337844
86,0,-11.102544825981596,7.130543210038743,0,-11.102544825981596,7.130543210038743
87,0,-11.77061079654573,9.583535281521895,0,-11.77061079654573,9.583535281521895
88,0,-8.169971669385605,8.29546982794628,0,-8.169971669385605,8.29546982794628
89,0,-9.421497738763117,7.956320086330528,0,-9.421497738763117,7.956320086330528
90,0,-11.107111636191782,4.398249504977819,0,-11.107111636191782,4.398249504977819
91,0,-8.03398683731572,2.9271039431969386,0,-8.03398683731572,2.9271039431969386
92,0,-6.393494327384163,5.38734283894374,0,-6.393494327384163,5.38734283894374
93,0,-6.651266531443886,8.925369818007749,0,-6.651266531443886,8.925369818007749
94,0,-8.492743052402867,9.403624206844361,0,-8.492743052402867,9.403624206844361
95,0,-8.446980989685294,7.910992814347791,0,-8.446980989685294,7.910992814347791
96,0,-7.221356814206628,7.6939009253828825,0,-7.221356814206628,7.6939009253828825
97,0,-7.84056915129824,7.100220001372949,0,-7.84056915129824,7.100220001372949
98,0,-10.341253390158302,4.906884862084109,0,-10.341253390158302,4.906884862084109
99,0,-8.190115555269085,6.097667658030513,0,-8.190115555269085,6.097667658030513
100,0,-2.148012000541051,3.634126906505444,0,-2.148012000541051,3.634126906505444
