,0,1,2
0,6,7.024399958789623,-1.4524380310902538
1,6,1.2163158157174516,-12.96930633566612
2,6,0.6062702614593638,-12.784185820237626
3,6,0.858455769904352,-12.897167935683225
4,6,1.389226092764134,-10.499880593118084
5,6,1.1624944381146056,-7.589255704716797
6,6,0.7891045170313289,-9.566796705717088
7,6,-0.22261660107549153,-9.550008256703311
8,6,0.8267201815254759,-5.0288463212856165
9,6,-1.5096922931061925,-7.522860745678328
10,6,-2.837801883974868,-11.043202253331946
11,6,2.768352386755864,-8.357311539134542
12,6,4.503457639198617,-4.893636052797461
13,1,-0.8547275804097442,0.8666407493792412
14,0,-4.4604876672899785,4.878070351824878
15,0,-5.1424635198356645,6.546431263705059
16,0,-6.312142550495908,9.031557022873248
17,2,-5.161944326368032,9.965898458731864
18,2,-4.356157468469212,10.592324468864303
19,2,-3.612888677099897,9.656251105712444
20,2,-2.258285324143143,6.98921505001587
21,0,-4.24344243132174,7.056590250331752
22,0,-3.559604207637915,2.9905476244694484
23,0,-2.5531309618985056,-0.2767450387940056
24,0,-2.612966286341509,1.060581128909798
25,0,-2.397923134212771,1.5197836005180572
26,0,-3.6832320077758816,4.819941206049285
27,0,-3.0176956953422422,-2.8905319141116967
28,0,-3.885875309278726,-1.9682132709876947
29,0,-7.493618949876291,6.514934661939126
30,0,-8.335127881275023,6.447409879225775
31,0,-6.200906985663156,0.6518041568615272
32,0,-3.911433200864304,-2.8767923813849348
33,0,-3.060781073410389,0.30633835133071763
34,0,-4.551393161966192,3.6058933133247417
35,0,-5.627546859027018,6.306353611647785
36,0,-5.380875675496395,8.542381638618194
37,0,-6.475918037828357,9.38352902955604
38,0,-4.993388495908926,3.175590739630887
39,0,-3.694701957565454,-4.520375093532111
40,0,-4.798721236827291,0.05044252299382013
41,0,-7.041805272366975,5.7748136300488735
42,0,-8.656631839764335,4.7522466312985125
43,0,-6.346206245135905,0.9587808501620103
44,0,-3.783289655097809,-2.3229482659417946
45,0,-7.1189996129693895,0.9549827003648376
46,0,-11.700891224527817,8.089227325524995
47,0,-10.912342567554854,9.889730394791938
48,0,-9.268120346904318,6.554107831912543
49,0,-8.481425124916987,5.9107388333219815
50,0,-7.3973769546452735,6.758515835879115
51,0,-6.593187852435138,4.245679095619073
52,0,-6.725189943697495,3.1435308456938342
53,0,-7.738149860054219,4.6287395651236505
54,0,-7.975883796954024,6.211000423437305
55,0,-12.150887437552223,2.0788668423278507
56,0,-40.723877874595686,-30.480494017666487
57,6,-29.579777425061256,-29.704241391229317
58,1,4.339257425147069,-1.1357050276625467
59,1,3.6534958382051164,-1.7133044820251788
60,4,3.6597788950488397,-2.918137924011001
61,4,4.722068952324882,-2.927953198436789
62,4,2.9777129045455797,-3.9070846398591277
63,1,-0.012097440769871515,-4.011552640515127
64,1,-0.3460756681288959,-4.119170648812164
65,4,1.1587057303600132,-3.1032168421097626
66,4,2.4640824355216493,-2.838120337096111
67,4,2.795760460022797,-2.9855527209399626
68,4,2.3103870952742227,-3.420878447546306
69,4,0.6972580311355924,-5.063895322502729
70,4,-6.141047630182056,-11.077770901617713
71,4,-6.366778788135521,-10.775599776205983
72,4,-0.6461309976786982,-4.479561992979093
73,4,-1.7199846600469,-4.620630564742534
74,4,-1.4577393703894461,-4.085969786296186
75,4,-0.44786070074029416,-4.5850698085630786
76,4,-1.0750239120260578,-6.500423218924082
77,4,0.4197756006459088,-5.803416099492029
78,4,2.4753741132322125,-6.563995694138654
79,4,1.7763376399754824,-5.861490270595453
80,4,0.144064041760957,-4.663696300750767
81,1,-1.5857821681474429,-4.554647104307548
82,0,-5.772997396040922,1.9449857762919907
83,0,-8.771909577639917,5.778079407362483
84,0,-6.868112604596804,-5.8381974185820695
85,6,-3.4938002258104874,-14.352661554080864
86,6,-2.575819344285808,-9.849293709187325
87,0,-4.596981916373015,-2.8217432753402827
88,0,-7.457814679488445,1.1700969057442996
89,0,-6.923785917635392,-0.13508860696269132
90,0,-7.424460242447866,1.5330176687623684
91,0,-8.786419793186589,2.6863014830571013
92,0,-7.337025832453479,2.523612003761543
93,0,-7.547760773651145,4.146952579491908
94,0,-7.405490073962122,5.188931607241555
95,0,-6.081379982163993,3.6352307741743157
96,0,-6.947083813154982,2.8976571371283137
97,0,-6.335612362540139,2.101187179236595
98,0,-6.370783712009166,1.4618108621305403
99,0,-8.116455217309408,4.580469136533291
100,0,-7.170046844243828,1.1511939013563735
101,0,-8.260328685636487,0.5041734957371669
102,0,-8.598276734038773,3.5963449989055127
103,0,-8.269666978891514,8.116125293756014
104,0,-8.66481206730581,9.615661863553026
105,0,-6.890596478377662,8.60677789159097
106,0,-7.070473564828064,7.562841683874892
107,0,-7.167382308254378,5.679205710185652
108,2,-3.6352012151024105,4.412870340549363
109,0,-31.463067182215237,-25.311703964653894
110,0,-35.368628998410856,-36.11309189162165
111,6,-3.5741522866351496,-11.394483382321976
112,1,1.4517920299397244,-5.100497927127516
113,4,1.2098233882970042,-3.6159866291211107
114,4,1.3684284388012586,-4.121753602098551
115,4,1.852766344518456,-3.971706461932624
116,4,1.515897721273912,-3.5039571633474136
117,4,1.7351095562222567,-2.4822373074605792
118,1,1.3920698252356003,-2.2997353875051676
119,1,0.33190058273461687,-4.298375047595742
120,1,0.7873944239457837,-3.8125933918064066
121,4,1.8990711195148922,-3.710050705281352
122,4,1.7666349365116751,-3.5045945460492853
123,4,1.965993295356529,-2.792211232839711
124,4,2.700376777588434,-2.312319627232295
125,4,1.9590227370085538,-2.143155573252425
126,4,1.2029027354965962,-2.4772123123841117
127,1,1.3230313991177174,-2.662369946092075
128,1,1.626706156878118,-3.1139730835599706
129,4,3.131221729626073,-2.7121673621821754
130,4,2.9045867586130067,-2.081413220366911
131,4,1.202020169674217,-3.902472199078602
132,1,2.100482130636481,-2.6586125614881064
133,4,2.9570242815585277,-1.7461429869219818
134,4,3.0268588425553054,-3.2514335847808247
135,4,2.1449615916208704,-3.5248488751640936
136,1,-0.5988939661033971,-3.4600297243566516
137,0,-3.7253646332224184,0.6646522416923547
138,0,-6.393310571880365,3.6294692121760166
139,0,-5.896783198271972,1.5157286578529028
140,0,-5.3431804815061055,2.1790240742391633
141,0,-5.194700404662065,1.8841740805586809
142,0,-5.445233621536809,-0.6505558245731746
143,0,-7.8564711802368175,3.2275026224369223
144,0,-8.837933737106484,4.895158684508665
145,0,-8.2960679538957,3.689215238550478
146,0,-8.51474728186933,4.595101195654903
147,0,-7.482441417821057,6.465715560545482
148,0,-5.407325392316747,4.989768512899739
149,0,-6.1825122243078745,4.38223458183891
150,0,-8.194171284535646,3.9550128782282488
151,0,-8.000172028242432,2.317260691842515
152,0,-8.41096017957156,4.111846078529072
153,0,-9.422576260291525,7.705189674976845
154,0,-8.09534196040149,7.228971425448094
155,0,-7.986965551844101,5.21822719405075
156,0,-7.487913493596661,7.11684763717841
157,0,-8.051678537014451,9.01779226897687
158,0,-10.395442841893141,8.673392690936993
159,0,-7.537805928813437,5.914454801991614
160,0,-5.365650427196529,5.417046404244683
161,0,-8.229379297802693,-3.680489805190973
162,6,-12.428073789174727,-13.004172099970345
163,4,-7.181788796734736,-8.075897674357059
164,1,-0.8709875050755789,-4.56932596161093
165,1,-0.2237268205037779,-3.4295848735295893
166,4,2.564349092777169,-2.5454345158054554
167,4,2.924756728795641,-3.456795708340168
168,4,1.5415818860693937,-2.9876806967119043
169,4,1.5237059541809934,-2.892311658560219
170,4,1.969530594663634,-2.5185011984610615
171,4,1.6890101245270206,-3.611535643767807
172,4,2.5611103536912205,-3.7636879227544346
173,4,3.212364010334203,-3.373424917161721
174,4,2.3900515931753925,-3.667937580028357
175,4,2.382459853112354,-3.2392015202352544
176,4,2.68671531661949,-1.4303506982525636
177,4,2.2282873904276155,-0.3984263575346785
178,4,2.327568107572312,-1.7796184082901831
179,4,3.1115954797128946,-2.6434674246613
180,4,3.242380872466698,-2.394920003442326
181,4,3.047145665343031,-2.2053462402548485
182,1,1.795023520287503,-2.6392944638468636
183,4,1.344363960657182,-2.6913209650194316
184,4,1.8446038904183093,-2.044922408378386
185,4,2.2281048249102176,-1.7910610481379665
186,4,1.9969006303137915,-2.61323933638043
187,4,1.5475161375199096,-2.68458016001571
188,6,0.42427561988502077,-14.950895364763127
189,6,1.4262702030162036,-30.994222711254643
190,6,6.653228749475655,-52.04625949171833
191,6,6.988056430672754,-55.43646633089795
192,6,1.0452125782689645,-33.57925943545352
193,6,-2.858146370755788,-18.69315173770522
194,6,-1.4419951428518125,-14.349404255530157
195,0,-6.222043158051345,-2.570113094250736
196,0,-6.542316266663147,-0.908135943074682
197,0,-5.801986441600914,-5.429331970621336
198,0,-5.338442427438292,-8.70198166678953
199,0,-5.1194931927129375,-4.9615576772102195
200,0,-6.078226296860314,2.127146327673314
201,0,-7.2189582923821245,1.3176080033924797
202,0,-8.56725686050542,3.1909644419798058
203,0,-8.4675351217466,5.959074663468216
204,0,-8.510844860093718,6.510312217687153
205,0,-6.906804457321621,1.6459540918570914
206,0,-6.340356461247683,-1.0890758684257356
207,0,-8.047500964602193,3.7134173726466617
208,0,-7.936895148219758,2.0081668175625946
209,0,-8.654830643898299,4.237768186650265
