,0,1,2
69,1,-1.2413074033557985,-5.261452603691529
70,1,0.06800080159212529,-5.214257160015874
71,6,-2.1545477866480116,-7.722359662547525
72,6,-3.1191326911197024,-6.431116959104489
73,1,-1.8514839338868532,-4.80539675906058
74,1,-3.00240762495047,-6.860058985905793
75,6,-2.622796706299289,-8.199694432185014
76,1,-1.1470356785190048,-7.942376877277378
77,6,-0.2010974952310065,-7.064589105101618
78,6,0.425921322407936,-5.99947980818774
79,1,0.3990903238769016,-6.214678898721672
80,1,-0.8786795366076764,-6.758395324158289
81,1,0.4172593813031966,-5.963625913883498
82,1,1.632362522233815,-5.3608262339204575
83,1,1.9827019013357385,-4.444359759693908
84,1,2.2119620428298483,-3.7686427643624274
85,1,-3.226652573475424,-0.3875175458316895
86,6,-1.9677763904130117,-11.204183629218168
87,6,5.550824087507726,-36.30264728959325
88,6,1.0813728604278197,-27.703316381939302
89,6,-2.619889300485659,-14.617321955123298
90,6,-2.5089851188691594,-9.611680282386018
91,0,-4.645896536151167,-4.387562065090277
92,0,-4.112382698819904,-4.511729676684416
93,0,-6.205898061238315,0.5198914374057164
94,0,-6.6635376071549395,-0.40600950884390485
95,0,-4.633785426726215,-1.1329859562301214
96,0,-3.6917895728219596,-3.576082226396754
97,0,-6.506120937916885,-3.027468440853737
98,0,-9.065463741171522,2.3684623419674216
99,0,-9.864503713123362,1.7336750582877718
100,0,-9.180365978080243,-1.5168937318858156
101,0,-6.581875702636337,-4.208775632350988
102,0,-6.388272504336132,-4.936643028317324
103,0,-5.484731924652256,-3.641311441407241
104,0,-6.460360323892173,-2.6343822882161163
105,0,-8.978353342601078,-0.26755062545511255
106,0,-7.9912874393323525,0.4300051749725271
107,0,-6.593442557365226,0.3137679939376521
108,0,-7.247143255447057,1.2111952057026234
109,0,-8.965197382352645,1.8369032609544802
110,0,-8.694174124009244,3.6639563911061845
111,0,-8.341099186151817,5.038504300199291
112,0,-10.391361084543709,1.0091111936561918
113,0,-55.03872140981972,-46.67984995582513
114,0,-50.91216945695328,-48.96011345799414
115,1,-3.980454821579852,-7.09613681698586
116,1,-3.086242646219862,-5.968718406512182
117,1,-2.246486828592571,-4.583216200164616
118,1,-3.3825430812994313,-6.784057969712686
119,1,-3.2320131946921666,-6.927191965332305
120,4,-3.811419468864704,-5.440235765910192
121,1,-2.9748147829520533,-6.334812213569361
122,1,-1.7616749943065912,-5.059960421057264
123,1,-2.386985252647536,-6.244922801351596
124,4,-2.8313571397356148,-6.564076936832466
125,1,-2.7601175516931318,-5.779761822525529
126,1,-2.2525363343679725,-6.803015265366243
127,1,-1.798063446414105,-5.91011075980242
128,1,-0.7742441003633307,-5.5792606177639295
129,1,-2.23599739147334,-7.680426917613942
130,4,-2.3605488533266445,-6.669997696315999
131,4,-0.2803779890948441,-4.204125440063774
132,4,0.903342097288153,-4.768375402572069
133,1,-0.008218194319228322,-6.309750321497795
134,4,0.10750287504928524,-6.237574402846923
135,1,0.8752458632232469,-6.085905429326747
136,4,-3.51404674874035,-9.791236843190084
137,6,-6.053115132088759,-12.289479596233015
138,0,-10.511006135756503,-9.63487363820169
139,0,-12.353021868784849,-4.43936223236689
140,0,-10.201463670134565,-4.470658443629649
141,0,-9.720065922887448,-10.046676996296995
142,0,-10.509348732491514,-4.732351045896799
143,0,-12.02761875961027,2.133662343583282
144,0,-10.334873877352793,2.3819110998191166
145,0,-10.024347799949574,5.265016034864724
146,0,-11.245718429131424,6.658494959487487
147,0,-10.966870128769537,6.782334529356066
148,0,-9.220899833727957,6.170443881410007
149,0,-8.667817168823397,4.127015663362463
150,0,-9.234675863379705,3.9175159809966082
151,0,-9.383151739541699,5.221760362121399
152,0,-8.280985712041797,5.36161062939543
153,0,-8.580585378766473,4.807506488420404
154,0,-8.49391886760958,4.430912699977343
155,0,-8.649026764244178,5.23386237031783
156,0,-11.396806686224762,6.56814217102065
157,0,-12.948278272671724,5.279173984629832
158,0,-12.591814278191697,6.729320356372748
159,0,-12.896201682682426,8.39082653892588
160,0,-11.452127216531773,8.513812045694992
161,0,-9.860718340887015,7.397098985125977
162,0,-9.48256247390533,4.661184413568332
163,0,-8.991907129947036,5.8211588676449555
164,0,-9.369575966950809,7.683099280971307
165,0,-8.159392632322925,4.639117521966225
166,0,-52.618261399641185,-51.78609908563545
167,6,-53.17540856029755,-57.03148378247898
168,1,-5.622015385861736,-6.408045641576411
169,1,-2.2458139629373655,-4.751042865737809
170,1,-1.5320259744423845,-6.30099144963856
171,1,-1.2580755005122857,-5.9530183699082535
172,1,-0.8198577777981584,-4.773578869189122
173,1,0.3611569783769817,-3.2002608772491947
174,1,-1.2953694445916786,-4.39883906587068
175,1,-1.3443422457826333,-5.571424716281309
176,4,-1.6739232219596596,-3.7822603867399938
177,1,-3.3025169333970315,-5.238546341386222
178,4,-3.6507083624953767,-6.643160233704263
179,4,-1.4367368261770408,-4.591905842545348
180,1,-0.6522040014814297,-0.567149397493481
181,4,-4.973687202611444,-4.314716754536632
182,4,-3.550204436818216,-7.887886966036154
183,1,0.8180384169399003,-4.780843444360203
184,1,0.7618270563188169,-5.377651544848554
185,1,-0.1977061390874021,-5.286814340264459
186,1,0.08080175129641054,-5.309277322558163
187,1,0.1703277067895318,-4.541631477946425
188,1,0.06676325342111955,-3.4394493832937894
189,1,0.09494251692872879,-4.986331537357887
190,1,-3.1899007456001547,-4.793833892592459
191,6,-0.6173230338544298,-15.762173669333107
192,6,4.125182134362635,-30.908309416030527
193,6,1.1170951770925828,-25.15766231502836
194,6,-3.9032733616851694,-10.43571711286814
195,6,-2.396814726291168,-10.028709382590188
196,6,-1.0721797207705812,-17.28735103111574
197,6,-2.7488794467538726,-15.236678721788643
198,6,-2.7816155998071324,-10.442924885057536
199,0,-4.1961582370832,-4.495961586577314
200,0,-6.658559883188355,0.22578198399073957
201,0,-6.229448988079768,0.8648141973004282
202,0,-5.942438678650205,2.294005355485865
203,0,-6.524794627742047,4.650371952912559
204,0,-7.209176419243834,5.510304202818244
205,0,-8.497164820154541,7.093305856624127
206,0,-6.687417298309838,3.3947346629139354
207,0,-4.442784355056847,-1.082339500613127
208,0,-7.049104451851722,3.069996389657895
209,0,-8.663098692514321,4.83389858095563
210,0,-6.52936583333176,2.143477421489461
211,0,-5.6627746333547995,4.306234513023456
212,0,-6.2871883282961125,5.748299257620118
213,0,-6.9177658011674215,6.409910058580795
214,0,-6.995956063145779,7.4357629962407525
215,0,-6.204815324744481,7.6374938485519195
216,0,-4.202081246760056,2.494437653107141
217,0,-3.25354673751326,0.25496828787077974
218,4,-7.259380301976729,-8.042577204118011
219,4,-8.225655748361438,-11.019409557246195
220,1,-2.4674992333528403,-4.195070508023392
221,1,0.8445843443604784,-2.9378132128752057
222,1,-0.2268393612069194,-3.688156944578486
223,1,0.1680576861023524,-4.700565147457954
224,4,1.1522599095814523,-5.185006617292705
225,4,1.5957732584412803,-4.187311583950933
226,4,2.4292590968383907,-3.742200060047349
227,4,1.8027267849021429,-4.720589079594694
228,1,1.3307582742485482,-5.3592818450201225
229,1,1.8940275769228343,-4.156416610304715
230,4,1.8902192707384389,-3.460063244360366
231,1,1.7062809956815719,-3.9663014524929094
232,4,2.0045270285494876,-3.5870305428231353
233,4,3.0933751679095196,-3.124555811979278
234,1,2.0567825092943997,-4.475737225696045
235,1,1.3644815544497777,-4.60730295560735
236,4,2.5513601452717465,-4.831949373821255
237,1,2.9611335053270933,-4.6483572946582505
238,1,2.57695769945844,-3.7029369244444275
239,4,2.075062953873973,-3.7565588995910106
240,4,2.315946652836673,-3.976489648121101
241,4,2.765002302870297,-3.6427088720373124
242,4,2.9898416305741335,-4.542111008454226
243,4,2.5386375197064384,-4.392234571040649
244,1,-0.8751773451626887,0.5608848536291384
245,0,-5.746061008768996,5.3359094270951655
246,0,-9.622557105433183,5.767133325807126
247,0,-8.932554082071244,1.4842896434874033
248,0,-6.959873326493274,0.8367654701547009
249,0,-8.061672317104513,5.692121474894764
250,0,-7.756650318693801,7.012399250804782
251,0,-6.351002800037238,8.621001872306683
252,0,-6.649069178857667,6.070510433043297
253,0,-8.046798968737598,5.002116482687539
254,0,-8.776382987420996,6.138980369805168
255,0,-8.858317861848393,6.885622536754367
256,0,-7.827256605274941,7.760850833629021
257,0,-7.84264285049118,6.901108612546683
258,0,-8.401042100243153,6.612044858266473
259,0,-7.994684100413994,7.519402690634059
260,0,-7.321741141231101,7.658329034164322
261,0,-7.3616167254694265,8.962588476079112
262,0,-7.667417140197627,10.757163206994829
263,0,-8.774804353315504,10.206454130900477
264,0,-10.072898947134838,11.154978946309727
265,0,-8.068925331222541,9.099802246993182
266,2,-6.912186324074113,6.834215817487342
267,0,-7.92776451620511,7.688374407799102
268,0,-8.867523312016331,8.53752004581668
269,0,-7.257062124585237,8.578597721535054
270,2,-7.224965875733794,8.3875580010589
271,2,-7.437325171982534,4.014024519756998
272,4,-3.3658194346446604,-3.0044247772682944
273,1,-1.2299288225069507,-3.4822296608437178
274,1,0.1402532358867864,-4.09267912073875
275,4,1.8664493172505132,-4.816331196511895
276,4,2.991668013876214,-4.286415943136449
277,4,3.656007563513888,-4.36584950154848
278,4,3.838899899387389,-4.213299979600866
279,4,3.4492294189683648,-2.270689722485854
280,4,2.2671018737656548,-2.211896994657291
281,4,2.6004659219189,-4.34374981179428
282,4,3.557791465730662,-4.4563211613831415
283,4,3.941502220660235,-3.5053285008861548
284,4,4.001406918541122,-2.9308774443405268
285,4,3.940130533869863,-2.8651824063104976
286,4,3.1887156409941793,-4.90889174254143
287,4,3.84128793135804,-4.731112276623412
288,4,4.555513125434435,-3.3308841424458566
289,4,4.401040140292897,-3.745634913033976
290,4,3.7598900846297933,-3.6570051279360785
291,4,4.446616823837549,-3.5148778004634966
292,4,4.957866586794922,-3.090344519455152
293,4,4.1996140712171455,-3.335616753513116
294,4,3.946110300932988,-2.692680793109417
295,4,3.73441553264196,-3.689364355618476
296,4,1.616238417450888,-2.8352454298684853
297,2,-2.5380952563590653,2.5646505035647293
298,0,-5.884368776592933,5.242505388187764
299,0,-7.99378542034275,8.516453460405762
300,0,-8.449892975498592,10.562036213163315
301,0,-7.782858925333301,7.714438955612908
302,0,-8.149810926740095,7.933918558208846
303,0,-9.43563722177726,11.705235685376246
304,0,-9.812028260806539,11.168398337828151
305,0,-9.18444395897095,8.55461013604256
306,0,-7.775603987511672,8.729612800493642
307,0,-7.235259330823798,8.585324337491729
308,0,-9.541366661087768,9.185263394305514
309,0,-8.253135999642437,6.791422614998608
310,0,-6.710998645409773,5.500004882055584
311,0,-9.424141638891763,8.47470207961034
312,0,-9.85359599771882,9.100583775970176
313,0,-7.976053238633291,8.664787599321532
314,0,-5.748994458095242,7.275765867367128
315,0,-6.965510716443229,7.71021064621022
316,2,-6.868917547294535,7.7446671649943895
317,2,-5.384028118960721,5.0205169850008495
318,0,-7.076660322863526,5.454859790432585
319,2,-7.28481841677389,6.609299587123413
320,0,-8.3086830651141,7.76947404802416
321,0,-10.241048522676957,8.673669806618655
322,0,-9.052018726964178,8.69453748488365
323,0,-7.3807926741731364,7.633604686319795
324,0,-7.641732980336325,6.754465400955496
325,0,-8.450130325040488,2.781037749879952
326,0,-34.84294057361022,-28.066825222394968
327,4,-30.4915136373627,-30.56112043001485
328,1,0.014308194931857088,-4.919603231473637
329,4,1.1064203688132555,-3.6102410968983736
330,4,1.1850713889571134,-3.9043341537852716
331,4,0.7640321211802814,-3.9706260228481414
332,4,0.9180217988527382,-3.931932594556239
333,4,1.1119826360331262,-3.733582384611867
334,4,1.0411290187353721,-3.25001556514248
335,4,1.0548315903633072,-2.536628984154175
336,4,1.2092931086502958,-2.534063624722031
337,4,1.9915083698228881,-2.315064950249866
338,4,1.9852836675192975,-3.0706351497510784
339,4,1.5342573905998516,-4.1235409444987186
340,4,2.16908682281987,-3.4024160344694043
341,4,2.167481406786625,-2.6836928542931853
342,4,2.3113864754651035,-3.1415338981036265
343,4,3.107598207588649,-3.333300800009666
344,4,2.5555240389875458,-3.7686264509945095
345,4,1.6752741941053788,-4.439890191833541
346,4,1.9737083795311867,-3.7783278377501324
347,4,2.7563330181469814,-3.1205505701217997
348,4,3.1031336221688535,-3.369475851292741
349,4,2.3099491611233534,-3.2076432561417745
