,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
34,9.515625,168.027099609375,31,916.0,31.84375,1544.49609375,37,3009.0,33.046875,1917.335693359375,32,3246.0,3.4375,18.1474609375,26,296.0,22.53125,885.1474609375,42,2401.0,19.265625,815.493896484375,39,2143.0,18.578125,716.708740234375,41,1971.0,7.453125,108.935302734375,34,824.0,0
35,7.75,118.71484375,33,800.0,19.671875,768.880615234375,30,1921.0,36.140625,2120.259521484375,27,3197.0,3.359375,15.661865234375,26,312.0,14.515625,341.218505859375,37,1514.0,10.46875,383.8896484375,38,1021.0,8.6875,236.65234375,30,825.0,4.921875,61.884521484375,23,527.0,0
36,6.84375,89.8037109375,30,663.0,16.921875,513.343505859375,30,1732.0,43.734375,2795.800537109375,31,3992.0,3.09375,13.765625,28,312.0,13.8125,308.49609375,26,1270.0,5.625,48.8740234375,34,543.0,4.640625,41.107177734375,27,442.0,3.265625,18.128662109375,21,306.0,1
37,7.359375,97.394287109375,33,745.0,18.984375,663.337646484375,37,1939.0,43.40625,2861.6083984375,35,4406.0,2.890625,14.290771484375,27,308.0,14.671875,328.097412109375,31,1426.0,6.203125,57.911865234375,31,588.0,5.1875,40.2646484375,32,503.0,4.21875,27.4990234375,30,410.0,1
38,6.890625,83.169677734375,33,720.0,19.015625,699.501708984375,40,2045.0,42.546875,2697.271240234375,34,4521.0,3.09375,15.71484375,18,282.0,13.671875,282.366943359375,34,1298.0,6.125,56.6865234375,29,592.0,4.921875,40.454833984375,34,508.0,4.1875,29.2412109375,35,447.0,1
39,5.375,48.24609375,28,507.0,17.328125,524.781005859375,37,1921.0,44.828125,2840.802490234375,33,4486.0,3.0625,15.8349609375,17,264.0,14.46875,376.4755859375,34,1429.0,5.640625,48.218505859375,30,527.0,4.46875,32.96875,32,443.0,3.484375,18.335693359375,31,334.0,1
40,4.234375,24.950927734375,26,383.0,16.203125,435.525146484375,40,1794.0,39.484375,2331.521240234375,32,3744.0,2.671875,11.716552734375,24,243.0,15.59375,552.4755859375,35,1715.0,5.71875,68.3818359375,29,597.0,3.96875,24.65625,28,390.0,2.984375,12.527099609375,29,256.0,1
41,3.71875,19.27734375,23,321.0,14.828125,357.568115234375,46,1666.0,40.296875,2635.118896484375,33,4016.0,3.25,15.9912109375,31,314.0,14.046875,445.790771484375,40,1568.0,5.078125,61.032958984375,28,542.0,3.25,14.46875,27,300.0,2.640625,9.197021484375,27,230.0,1
42,4.09375,25.7724609375,30,398.0,14.0625,368.7724609375,43,1559.0,45.734375,3430.960693359375,34,4468.0,3.453125,17.173583984375,27,317.0,13.71875,283.6162109375,39,1406.0,4.125,28.1708984375,34,425.0,3.5625,18.99609375,34,346.0,3.109375,13.989990234375,33,319.0,1
43,4.859375,38.601318359375,30,467.0,13.875,373.3271484375,36,1508.0,41.703125,2823.892333984375,35,4239.0,2.8125,11.3818359375,19,223.0,15.484375,369.800537109375,32,1426.0,4.90625,37.05859375,34,480.0,4.0625,25.6083984375,31,369.0,3.765625,21.025146484375,35,381.0,1
44,4.703125,36.753662109375,33,462.0,12.890625,290.400146484375,32,1283.0,33.046875,1794.072021484375,32,3321.0,2.484375,9.501708984375,25,219.0,12.25,268.02734375,32,1164.0,4.4375,30.21484375,35,438.0,3.71875,24.0537109375,31,361.0,3.171875,16.685302734375,28,317.0,1
45,4.609375,31.749755859375,39,476.0,15.3125,447.53125,37,1526.0,32.90625,1891.21484375,31,3368.0,2.671875,10.546630859375,28,243.0,10.96875,216.71484375,34,1163.0,4.25,29.3349609375,36,456.0,3.765625,24.618896484375,35,395.0,3.078125,14.937255859375,30,323.0,1
46,4.71875,34.421875,36,492.0,15.78125,443.8427734375,36,1517.0,39.671875,2512.749755859375,38,4136.0,3.28125,16.21484375,28,288.0,13.03125,257.46484375,38,1339.0,5.15625,43.7255859375,35,562.0,4.5625,32.375,38,490.0,3.609375,20.361083984375,38,399.0,1
47,4.390625,31.968505859375,36,493.0,14.15625,284.59375,36,1358.0,38.59375,2366.68359375,39,3974.0,3.046875,14.417724609375,33,268.0,12.21875,223.203125,39,1188.0,4.5625,33.43359375,33,477.0,4.28125,28.890625,36,454.0,3.078125,16.337646484375,34,340.0,1
48,4.421875,32.872802734375,28,466.0,14.140625,291.839599609375,40,1494.0,39.046875,2438.720458984375,32,3688.0,2.703125,10.900146484375,29,234.0,11.484375,209.239990234375,38,1131.0,4.40625,26.5380859375,37,451.0,3.640625,20.745849609375,30,352.0,2.578125,11.800537109375,25,271.0,1
49,4.53125,37.6708984375,29,458.0,13.125,255.6787109375,33,1313.0,39.75,2495.4130859375,31,3617.0,3.40625,17.90234375,32,310.0,11.328125,204.892333984375,34,1184.0,4.8125,32.68359375,37,507.0,3.71875,22.83984375,31,388.0,2.96875,18.375,29,342.0,1
50,5.40625,46.2568359375,34,519.0,18.21875,526.484375,33,1829.0,37.0625,2304.6552734375,39,3583.0,3.625,17.8125,34,320.0,12.234375,254.200927734375,33,1259.0,5.375,41.3505859375,32,523.0,4.421875,33.046630859375,38,478.0,3.546875,22.906005859375,33,364.0,1
51,6.609375,66.077880859375,35,661.0,20.421875,660.197021484375,36,2076.0,37.28125,2231.15234375,38,3613.0,3.5,17.765625,26,282.0,13.34375,287.640625,37,1342.0,5.515625,44.144287109375,32,520.0,4.75,36.3115234375,36,493.0,3.65625,23.1865234375,31,357.0,1
52,5.96875,59.4375,37,613.0,18.578125,638.472412109375,36,1941.0,40.0625,2611.6630859375,37,4096.0,3.953125,22.777099609375,26,344.0,11.734375,221.995849609375,42,1235.0,4.90625,37.140625,35,495.0,4.71875,36.8583984375,31,462.0,3.296875,18.806396484375,27,326.0,1
53,5.515625,48.382568359375,34,579.0,17.84375,613.78125,39,1990.0,39.78125,2655.87109375,40,4381.0,3.484375,17.722412109375,27,332.0,10.265625,184.978271484375,37,1140.0,4.171875,26.113037109375,31,421.0,4.984375,39.116943359375,32,494.0,3.171875,15.482177734375,25,334.0,1
54,5.984375,59.052490234375,35,659.0,17.171875,538.312255859375,39,1844.0,37.75,2249.6875,35,3960.0,2.75,11.765625,28,256.0,12.65625,271.2412109375,30,1278.0,4.453125,34.605224609375,25,447.0,4.625,33.7099609375,35,469.0,3.34375,16.24609375,28,327.0,1
55,5.78125,54.5224609375,36,638.0,15.734375,454.779052734375,35,1632.0,37.21875,2107.1708984375,39,4064.0,3.125,13.390625,27,268.0,12.296875,231.614990234375,40,1221.0,4.875,38.9990234375,28,488.0,3.9375,26.125,31,374.0,3.046875,13.923583984375,31,315.0,1
56,5.390625,43.812255859375,32,564.0,15.25,370.02734375,31,1500.0,47.0625,3301.4052734375,43,5237.0,3.625,19.796875,26,368.0,10.890625,160.747802734375,43,1097.0,4.75,34.99609375,29,475.0,4.1875,28.578125,33,413.0,3.140625,16.693115234375,31,350.0,1
57,5.53125,51.40234375,34,586.0,15.5625,373.27734375,32,1396.0,58.796875,4797.437255859375,46,6365.0,3.265625,17.376708984375,25,346.0,11.890625,204.816162109375,33,1113.0,4.546875,36.845458984375,28,456.0,4.53125,36.4521484375,31,466.0,3.40625,20.6240234375,40,388.0,1
58,5.921875,61.130615234375,33,613.0,13.84375,299.8349609375,38,1351.0,55.46875,4350.703125,48,6240.0,2.765625,12.671630859375,24,271.0,11.984375,211.226318359375,36,1179.0,4.171875,30.214599609375,31,420.0,4.703125,39.474365234375,27,483.0,3.265625,18.689208984375,35,353.0,1
59,5.390625,51.515380859375,25,531.0,16.359375,467.880615234375,38,1734.0,51.84375,3614.05859375,41,5595.0,2.96875,14.58984375,27,287.0,12.4375,236.5380859375,43,1237.0,4.484375,31.019287109375,35,456.0,4.65625,32.8125,34,468.0,3.0625,15.765625,26,315.0,1
60,5.15625,45.265625,28,514.0,18.703125,608.503662109375,41,2037.0,44.953125,2742.739990234375,41,4554.0,3.734375,19.159912109375,25,303.0,12.75,258.078125,40,1267.0,4.390625,31.284912109375,31,447.0,4.109375,29.140380859375,34,433.0,2.875,15.2646484375,26,297.0,1
61,5.9375,57.0068359375,32,574.0,17.0625,489.8740234375,42,1754.0,34.984375,1883.978271484375,42,3828.0,3.71875,17.828125,29,313.0,12.40625,260.52734375,35,1209.0,4.546875,35.300537109375,26,471.0,4.0625,29.74609375,39,469.0,3.453125,24.749755859375,34,388.0,1
62,6.484375,67.427490234375,32,639.0,15.28125,359.71875,34,1384.0,34.953125,2148.841552734375,39,3845.0,2.96875,12.9052734375,30,273.0,13.765625,335.341552734375,38,1359.0,5.53125,48.8974609375,36,599.0,5.28125,47.1318359375,45,599.0,4.0625,33.4052734375,36,455.0,1
63,6.328125,62.161865234375,34,639.0,16.296875,390.474365234375,32,1451.0,35.78125,2146.62109375,33,3499.0,2.9375,14.0224609375,24,266.0,12.78125,266.9443359375,40,1239.0,5.6875,48.80859375,41,613.0,5.640625,51.163818359375,40,619.0,4.046875,29.292724609375,31,419.0,1
64,6.328125,76.747802734375,37,683.0,16.125,461.1875,34,1575.0,36.109375,2266.657958984375,28,3249.0,3.15625,15.2802734375,19,268.0,11.46875,223.96875,33,1075.0,4.9375,36.4375,38,480.0,5.28125,39.58984375,34,495.0,3.984375,27.245849609375,28,417.0,1
65,7.078125,111.611083984375,34,787.0,13.96875,368.8974609375,36,1409.0,33.59375,2060.7724609375,33,3383.0,2.921875,12.103271484375,23,263.0,10.9375,225.33984375,35,1110.0,7.625,200.3349609375,31,735.0,5.90625,76.4365234375,32,588.0,6.15625,117.546875,28,647.0,1
66,20.25,1305.4990234375,28,2069.0,16.75,436.5224609375,37,1641.0,19.15625,775.125,36,1972.0,2.59375,10.2490234375,24,228.0,11.171875,259.488037109375,36,1174.0,18.78125,679.1875,28,1678.0,11.671875,331.407958984375,35,1306.0,22.515625,1099.394287109375,36,2266.0,1
67,29.53125,1854.9052734375,34,2869.0,18.40625,616.2880859375,37,1956.0,8.40625,135.4599609375,29,857.0,2.484375,9.681396484375,22,207.0,11.9375,301.02734375,36,1283.0,30.953125,1425.728271484375,37,3043.0,18.3125,583.4912109375,38,1944.0,35.1875,1938.53125,41,3686.0,2
68,27.9375,1337.3271484375,41,2817.0,16.421875,550.294677734375,40,1702.0,8.640625,129.425537109375,26,818.0,2.5625,10.08984375,24,222.0,9.09375,156.96875,26,877.0,31.9375,1698.7490234375,36,3366.0,22.75,881.6083984375,31,2219.0,42.65625,2820.62109375,40,4550.0,2
69,33.65625,1992.2255859375,35,3596.0,21.015625,840.132568359375,42,2089.0,10.625,175.6552734375,34,1027.0,2.640625,10.558349609375,25,215.0,9.078125,141.466552734375,26,880.0,29.625,1497.359375,33,3106.0,22.25,853.68359375,36,2244.0,43.515625,2945.630615234375,35,4307.0,2
70,33.046875,2002.243896484375,29,3298.0,23.375,1083.1552734375,43,2485.0,11.921875,224.833740234375,33,1091.0,2.765625,10.921630859375,23,209.0,10.46875,189.3505859375,33,1085.0,29.96875,1436.4375,34,2999.0,22.78125,797.40234375,34,2123.0,37.703125,2335.669677734375,27,3186.0,2
71,27.71875,1496.390625,32,2819.0,15.359375,561.907958984375,38,1627.0,11.921875,233.298583984375,33,1188.0,2.828125,10.878662109375,25,251.0,9.484375,158.747802734375,36,962.0,26.828125,1224.327880859375,30,2567.0,26.25,1048.2333984375,34,2614.0,45.0625,3012.75,28,3986.0,2
72,22.921875,1106.064208984375,34,2515.0,9.8125,174.62109375,31,1006.0,10.578125,178.888427734375,40,1105.0,2.625,10.15234375,21,237.0,10.140625,183.718505859375,37,1048.0,24.8125,1020.390625,32,2454.0,33.59375,1788.1083984375,41,3810.0,50.4375,3640.55859375,39,5177.0,2
73,15.5,460.8427734375,32,1549.0,8.421875,130.066162109375,32,910.0,9.890625,156.927490234375,45,1026.0,2.546875,8.675537109375,18,211.0,10.328125,184.999755859375,33,1043.0,21.546875,756.509521484375,37,2166.0,36.1875,2086.0625,34,3995.0,40.359375,2584.763427734375,38,4168.0,2
74,15.390625,399.120849609375,39,1584.0,7.59375,98.71484375,37,798.0,12.453125,261.849365234375,43,1326.0,3.109375,13.939208984375,23,270.0,9.796875,168.986083984375,36,1027.0,19.46875,589.84375,36,1894.0,28.484375,1431.702880859375,32,2954.0,35.0,1879.2021484375,35,3494.0,2
75,14.71875,383.171875,42,1593.0,8.359375,101.722412109375,36,786.0,13.859375,312.425537109375,34,1443.0,3.40625,17.99609375,30,334.0,10.34375,185.4599609375,40,1117.0,29.296875,1526.620849609375,33,2840.0,31.28125,1586.59375,36,3069.0,45.546875,3191.011474609375,34,4436.0,2
76,24.671875,1344.282958984375,38,2470.0,12.546875,302.409912109375,35,1285.0,11.9375,216.96875,27,1084.0,3.296875,16.072021484375,30,319.0,10.046875,161.700927734375,39,1051.0,29.15625,1687.359375,29,2828.0,34.96875,1987.6005859375,33,3339.0,48.1875,3389.3125,32,4449.0,2
77,31.953125,1879.646240234375,37,3285.0,13.609375,347.478271484375,39,1432.0,11.0,165.83984375,32,1028.0,3.125,14.4990234375,22,281.0,8.78125,136.484375,36,913.0,25.34375,1231.875,34,2639.0,33.140625,1848.999755859375,33,3261.0,45.5,3047.30859375,37,4754.0,2
78,19.28125,790.8271484375,37,2098.0,8.859375,125.685302734375,38,872.0,11.234375,193.525146484375,36,1153.0,2.859375,12.361083984375,23,252.0,8.953125,131.710693359375,33,931.0,30.6875,1512.2490234375,40,3143.0,28.640625,1394.945068359375,38,3017.0,39.890625,2600.374755859375,36,4237.0,2
79,11.5,228.265625,38,1214.0,6.296875,58.909912109375,37,649.0,11.171875,201.659912109375,34,1069.0,2.546875,10.667724609375,25,242.0,10.625,164.1865234375,39,1103.0,27.578125,1152.640380859375,37,2669.0,26.0,1209.3115234375,37,2882.0,36.265625,2090.001708984375,43,3869.0,2
80,8.140625,103.175537109375,32,833.0,5.671875,51.726318359375,37,587.0,11.171875,190.702880859375,36,1077.0,2.5,9.8115234375,24,223.0,9.5,133.7099609375,35,911.0,23.53125,927.96484375,35,2240.0,24.703125,1055.573974609375,39,2607.0,32.125,1693.6083984375,38,3379.0,2
81,5.65625,53.46875,24,566.0,4.921875,37.495849609375,30,439.0,11.09375,207.96484375,37,1124.0,2.5625,10.3505859375,24,229.0,7.859375,100.763427734375,28,717.0,25.59375,1093.4287109375,34,2512.0,17.625,540.890625,42,1801.0,28.671875,1416.730224609375,32,2914.0,2
82,6.109375,64.929443359375,30,621.0,4.0,21.09375,27,338.0,10.609375,207.320068359375,36,1112.0,2.421875,9.007568359375,27,238.0,9.390625,153.197021484375,38,988.0,20.28125,696.58984375,36,2041.0,13.84375,327.71875,38,1473.0,29.828125,1559.335693359375,32,2819.0,2
83,6.3125,70.3193359375,32,658.0,3.640625,19.032958984375,28,339.0,9.75,170.2880859375,37,1057.0,2.5,8.99609375,26,228.0,10.96875,179.0615234375,43,1204.0,15.8125,455.5068359375,32,1515.0,13.9375,338.296875,35,1468.0,27.96875,1384.58984375,32,2614.0,2
84,5.171875,46.853271484375,28,504.0,3.75,20.30859375,25,299.0,10.984375,195.550537109375,42,1212.0,2.421875,8.171630859375,20,205.0,9.640625,144.095458984375,39,999.0,17.953125,551.632568359375,31,1724.0,14.65625,334.7021484375,37,1398.0,26.796875,1234.956787109375,30,2453.0,2
85,5.03125,41.1005859375,28,444.0,3.921875,23.950927734375,25,338.0,12.671875,281.265380859375,42,1444.0,2.34375,7.6318359375,26,207.0,7.390625,95.948974609375,31,739.0,17.375,483.5537109375,36,1746.0,13.828125,312.515380859375,33,1293.0,24.1875,946.25,30,2184.0,2
86,4.65625,32.18359375,36,469.0,3.703125,22.046630859375,27,375.0,11.40625,241.3037109375,37,1229.0,2.359375,7.816162109375,22,210.0,6.734375,76.107177734375,30,646.0,18.3125,572.0224609375,34,1777.0,11.09375,213.90625,31,1111.0,22.859375,835.937255859375,38,2367.0,2
87,4.765625,38.132568359375,34,489.0,3.53125,18.74609375,26,339.0,11.28125,200.3125,37,1168.0,2.1875,5.7255859375,15,170.0,7.828125,99.072021484375,36,797.0,18.078125,636.736083984375,36,1813.0,11.703125,224.919677734375,34,1211.0,27.765625,1258.017333984375,34,2837.0,2
88,4.734375,39.532958984375,28,455.0,3.4375,18.9599609375,25,301.0,11.515625,207.501708984375,39,1219.0,2.25,6.80859375,25,195.0,8.359375,118.788818359375,40,887.0,15.0,427.05859375,34,1455.0,11.75,219.953125,33,1149.0,27.625,1239.9833984375,36,2828.0,2
89,3.84375,23.71484375,29,356.0,3.25,15.7099609375,29,274.0,11.171875,195.575927734375,33,1110.0,2.203125,6.421630859375,27,198.0,8.90625,153.125,36,980.0,15.953125,502.808349609375,33,1490.0,11.484375,190.966552734375,38,1168.0,17.53125,545.9677734375,35,1633.0,2
90,3.171875,16.058349609375,31,333.0,2.859375,11.829833984375,31,267.0,12.484375,249.417724609375,29,1119.0,2.3125,7.171875,26,190.0,9.140625,146.089599609375,36,1019.0,16.90625,543.71484375,36,1726.0,15.15625,425.8193359375,47,1701.0,15.59375,419.52734375,34,1341.0,2
91,3.34375,17.1943359375,29,321.0,3.0,12.2724609375,28,278.0,13.453125,267.529052734375,39,1329.0,2.78125,9.83984375,24,212.0,7.75,100.83984375,37,820.0,14.59375,360.8583984375,36,1499.0,16.421875,499.439208984375,44,1771.0,19.109375,552.818115234375,34,1645.0,2
