,0,1,2,3,4,5
184,5,0.20890245662366702,-6.418571268176436,5,0.20890245662366702,-6.418571268176436
185,4,0.9154110692782225,-6.054412027557762,4,0.9154110692782225,-6.054412027557762
186,4,1.375450502771368,-5.224236098917924,4,1.375450502771368,-5.224236098917924
187,4,0.6669769392747895,-5.367179628795686,4,0.6669769392747895,-5.367179628795686
188,5,-0.1677479130071471,-5.163581303994363,5,-0.1677479130071471,-5.163581303994363
189,4,-1.3467595910833037,-2.9878512996697513,4,-1.3467595910833037,-2.9878512996697513
190,1,-2.34253371341471,0.41139473560744,1,-2.34253371341471,0.41139473560744
191,1,-2.991829107241952,2.928733179146813,1,-2.991829107241952,2.928733179146813
192,0,-1.9829783105165364,3.7893023364986553,0,-1.9829783105165364,3.7893023364986553
193,0,-2.208678759272148,3.2406569565665144,0,-2.208678759272148,3.2406569565665144
194,0,-6.027433932058431,3.9331442485202315,0,-6.027433932058431,3.9331442485202315
195,0,-6.558142785028204,4.030376623299417,0,-6.558142785028204,4.030376623299417
196,0,-6.3797451231286395,3.0885264951494364,0,-6.3797451231286395,3.0885264951494364
197,0,-4.474096289239585,2.2235805922049146,0,-4.474096289239585,2.2235805922049146
198,0,-5.9822517163684985,4.280255042411082,0,-5.9822517163684985,4.280255042411082
199,0,-5.5382549357776325,2.5869760260592827,0,-5.5382549357776325,2.5869760260592827
200,0,-4.6237247902236165,2.018334669061924,0,-4.6237247902236165,2.018334669061924
201,0,-3.2535092072683436,1.8808831360726024,0,-3.2535092072683436,1.8808831360726024
202,2,-1.3344938406225468,-0.48918660846008005,2,-1.3344938406225468,-0.48918660846008005
203,0,-3.230288704611109,-0.34745877250798746,0,-3.230288704611109,-0.34745877250798746
204,0,-4.189345346444259,1.053993663210052,0,-4.189345346444259,1.053993663210052
205,0,-2.990967124944227,2.9646588169122348,0,-2.990967124944227,2.9646588169122348
206,2,-0.33017493928514274,1.6426897696121092,2,-0.33017493928514274,1.6426897696121092
207,2,-1.1411804442373863,0.8694308438338816,2,-1.1411804442373863,0.8694308438338816
208,0,-3.6961199346211755,2.467633667677254,0,-3.6961199346211755,2.467633667677254
209,2,0.39990756956392604,-0.35132121146628725,2,0.39990756956392604,-0.35132121146628725
210,0,-1.3927932548142858,0.49978812415106944,0,-1.3927932548142858,0.49978812415106944
211,0,-5.321212249358728,2.2339505170953697,0,-5.321212249358728,2.2339505170953697
212,0,-3.094184724960284,0.9633408393654537,0,-3.094184724960284,0.9633408393654537
213,0,-1.9681875466426555,0.28881862501182964,0,-1.9681875466426555,0.28881862501182964
214,0,-5.09779415736652,1.3235020022244548,0,-5.09779415736652,1.3235020022244548
215,0,-8.743441532869975,3.980776157338965,0,-8.743441532869975,3.980776157338965
216,0,-7.899068131977671,3.153327234050461,0,-7.899068131977671,3.153327234050461
217,6,-3.7437127803366925,-0.41102847378540147,6,-3.7437127803366925,-0.41102847378540147
218,6,-0.5485707161842577,-0.9298001718477504,6,-0.5485707161842577,-0.9298001718477504
219,4,1.864590180459709,-1.216820201354632,4,1.864590180459709,-1.216820201354632
220,4,1.1589963674360457,-3.842470786279984,4,1.1589963674360457,-3.842470786279984
221,5,-0.48713706032290593,-6.292984363376121,5,-0.48713706032290593,-6.292984363376121
222,5,-0.1768263119874809,-7.135198516302946,5,-0.1768263119874809,-7.135198516302946
223,5,-0.6544994702599176,-6.284579941876743,5,-0.6544994702599176,-6.284579941876743
224,5,0.08905412024495973,-5.8120493775398545,5,0.08905412024495973,-5.8120493775398545
225,5,-0.024552191847815763,-5.880619859431847,5,-0.024552191847815763,-5.880619859431847
226,5,-0.8425401280434115,-6.441434628488852,5,-0.8425401280434115,-6.441434628488852
227,5,-0.7960979368566492,-6.321451178759924,5,-0.7960979368566492,-6.321451178759924
228,5,-0.6767048508173672,-6.446872750706401,5,-0.6767048508173672,-6.446872750706401
229,5,-0.9247507174077754,-6.521525384671616,5,-0.9247507174077754,-6.521525384671616
230,5,-0.975922911808599,-6.098188838702982,5,-0.975922911808599,-6.098188838702982
231,5,-1.0507329734150455,-6.540688125081107,5,-1.0507329734150455,-6.540688125081107
232,5,-1.4296149633553448,-6.125669715208281,5,-1.4296149633553448,-6.125669715208281
233,1,-2.979981823734641,-3.7302404334734085,1,-2.979981823734641,-3.7302404334734085
234,1,-2.2783702553760223,-2.5771946096151988,1,-2.2783702553760223,-2.5771946096151988
235,6,-0.3165634788672742,-3.7224260136256615,6,-0.3165634788672742,-3.7224260136256615
236,4,-0.5542126463122661,-3.39886879043538,4,-0.5542126463122661,-3.39886879043538
237,4,-0.6290614329941171,-3.5341743683028626,4,-0.6290614329941171,-3.5341743683028626
238,4,-0.10177880755975144,-4.910729588606177,4,-0.10177880755975144,-4.910729588606177
239,4,1.166721137362818,-4.920318180051006,4,1.166721137362818,-4.920318180051006
240,4,0.8708388895352424,-4.646560268657054,4,0.8708388895352424,-4.646560268657054
241,5,-0.7104664939610981,-4.360419345165297,5,-0.7104664939610981,-4.360419345165297
242,6,-0.6528387771717465,-2.0183845663031788,6,-0.6528387771717465,-2.0183845663031788
243,6,-0.9435847184612927,1.0127928390577758,6,-0.9435847184612927,1.0127928390577758
244,2,-1.562854031905068,1.904803405308255,2,-1.562854031905068,1.904803405308255
245,2,-0.9970737180091442,0.5687360932225414,2,-0.9970737180091442,0.5687360932225414
246,2,-1.184482291795433,0.006142551403556962,2,-1.184482291795433,0.006142551403556962
247,0,-3.3636550927949607,-0.1208438429363034,0,-3.3636550927949607,-0.1208438429363034
248,2,-1.875275913839936,-0.07469618141093726,2,-1.875275913839936,-0.07469618141093726
249,2,1.8384513593202318,-1.594711031442034,2,1.8384513593202318,-1.594711031442034
250,2,0.9658542457418786,-0.8999581323160659,2,0.9658542457418786,-0.8999581323160659
251,2,0.24003905662963776,-0.35673282997079037,2,0.24003905662963776,-0.35673282997079037
252,2,-0.7127614640679956,0.7777313242559909,2,-0.7127614640679956,0.7777313242559909
253,2,0.22474811134120865,1.3865826646469042,2,0.22474811134120865,1.3865826646469042
254,2,2.4828960841151066,1.9140528480611982,2,2.4828960841151066,1.9140528480611982
255,4,1.5688456792772758,2.3339061058936927,4,1.5688456792772758,2.3339061058936927
256,2,2.914598775242603,0.2331291544431942,2,2.914598775242603,0.2331291544431942
257,2,1.4654848952486637,2.144663672099544,2,1.4654848952486637,2.144663672099544
258,2,1.0570172025301172,3.291664379476052,2,1.0570172025301172,3.291664379476052
259,2,2.5927052594636124,1.7541629007081012,2,2.5927052594636124,1.7541629007081012
260,2,-1.265480900198109,2.0959523573981684,2,-1.265480900198109,2.0959523573981684
261,0,-3.139478602787099,2.040136561880468,0,-3.139478602787099,2.040136561880468
262,0,-2.573631887652847,0.9324636409911145,0,-2.573631887652847,0.9324636409911145
263,2,-1.6050845985623,1.8714934027616887,2,-1.6050845985623,1.8714934027616887
264,0,-2.968834689217408,2.8724758946167777,0,-2.968834689217408,2.8724758946167777
265,0,-3.9245847724258063,1.3110491796669563,0,-3.9245847724258063,1.3110491796669563
266,0,-3.95146915348001,0.5818529928841589,0,-3.95146915348001,0.5818529928841589
267,2,-1.4501606218511809,-0.016425448640235596,2,-1.4501606218511809,-0.016425448640235596
268,2,-1.3928302184426142,0.27103053276035505,2,-1.3928302184426142,0.27103053276035505
269,0,-2.8897575397004474,1.5234877253615713,0,-2.8897575397004474,1.5234877253615713
270,2,-1.9158807876528772,0.6382694104360616,2,-1.9158807876528772,0.6382694104360616
271,2,-0.41220496853028754,-0.1429485387494692,2,-0.41220496853028754,-0.1429485387494692
272,4,2.7271957707067744,1.746584264372161,4,2.7271957707067744,1.746584264372161
273,4,4.596600966811866,2.0377381920031232,4,4.596600966811866,2.0377381920031232
274,4,2.4027012589926358,-1.4174456122131633,4,2.4027012589926358,-1.4174456122131633
275,4,1.2868367538596988,-3.128894644351957,4,1.2868367538596988,-3.128894644351957
276,4,1.5951014461059358,-3.1244017192688482,4,1.5951014461059358,-3.1244017192688482
277,4,0.7311574912247543,-3.4816720499881595,4,0.7311574912247543,-3.4816720499881595
278,4,0.8256742232049765,-4.1303806446278,4,0.8256742232049765,-4.1303806446278
279,6,1.1205315645285987,-4.55373426786552,6,1.1205315645285987,-4.55373426786552
280,6,1.8105668969812592,-4.887284897975604,6,1.8105668969812592,-4.887284897975604
281,2,3.462387497354546,-4.395179416087264,2,3.462387497354546,-4.395179416087264
282,2,4.651471612755524,-1.3938291206499254,2,4.651471612755524,-1.3938291206499254
283,2,4.082085337254728,-2.049196654266708,2,4.082085337254728,-2.049196654266708
284,5,1.266216552633713,-6.075253574616946,5,1.266216552633713,-6.075253574616946
285,5,-0.6245812142877942,-8.228481191602045,5,-0.6245812142877942,-8.228481191602045
286,5,-0.4828961578305284,-8.998149521543212,5,-0.4828961578305284,-8.998149521543212
287,5,0.33257666019854026,-9.077098700375018,5,0.33257666019854026,-9.077098700375018
288,5,0.04245546394194344,-8.773040899764718,5,0.04245546394194344,-8.773040899764718
289,5,-0.39711146031443745,-8.630539120570223,5,-0.39711146031443745,-8.630539120570223
290,5,-0.26435865438002937,-8.783162011183604,5,-0.26435865438002937,-8.783162011183604
291,5,-0.403192601319156,-9.07699923929506,5,-0.403192601319156,-9.07699923929506
292,5,-0.5246471203616805,-9.21383423642346,5,-0.5246471203616805,-9.21383423642346
293,5,-0.7292154240577613,-9.148489558589596,5,-0.7292154240577613,-9.148489558589596
294,5,-0.5845289796146935,-9.396767939819247,5,-0.5845289796146935,-9.396767939819247
295,5,-0.6567760470795903,-9.464794543930001,5,-0.6567760470795903,-9.464794543930001
296,5,-0.5363484258403464,-9.537578027574945,5,-0.5363484258403464,-9.537578027574945
297,5,-0.25815225968975497,-9.441450496370718,5,-0.25815225968975497,-9.441450496370718
298,5,-0.2635637567764131,-8.539952151345545,5,-0.2635637567764131,-8.539952151345545
299,5,-0.20525295854784442,-3.6823097956878894,5,-0.20525295854784442,-3.6823097956878894
300,1,-2.142287217636798,2.198764509624122,1,-2.142287217636798,2.198764509624122
301,0,-2.5072008266079173,2.4515027678559975,0,-2.5072008266079173,2.4515027678559975
302,0,-4.658059759162471,2.362824392984729,0,-4.658059759162471,2.362824392984729
303,0,-8.141065375623054,3.7736975798508006,0,-8.141065375623054,3.7736975798508006
304,0,-7.4638674671200285,3.3458238735404198,0,-7.4638674671200285,3.3458238735404198
305,0,-8.287302919058032,3.261301599086252,0,-8.287302919058032,3.261301599086252
306,0,-9.576631304168611,4.720691475574613,0,-9.576631304168611,4.720691475574613
307,0,-9.160017992504674,6.133965656442935,0,-9.160017992504674,6.133965656442935
308,0,-9.120367603463496,5.798813323493555,0,-9.120367603463496,5.798813323493555
309,0,-7.329291564822466,4.591989585998662,0,-7.329291564822466,4.591989585998662
310,0,-4.005793688661527,3.691509843243504,0,-4.005793688661527,3.691509843243504
311,0,-4.1958702083926775,3.424776903634052,0,-4.1958702083926775,3.424776903634052
312,0,-6.119506341901447,3.716621991058282,0,-6.119506341901447,3.716621991058282
313,0,-5.449484740418441,2.904525718813448,0,-5.449484740418441,2.904525718813448
314,0,-6.289331099662826,3.464355048551865,0,-6.289331099662826,3.464355048551865
315,0,-6.649697481742226,4.560675831089048,0,-6.649697481742226,4.560675831089048
316,0,-6.642848553791172,4.284253552050874,0,-6.642848553791172,4.284253552050874
317,0,-7.791182736424895,4.427205220077637,0,-7.791182736424895,4.427205220077637
318,0,-7.508918151724573,4.8488427092416435,0,-7.508918151724573,4.8488427092416435
319,0,-7.2181765587646805,5.511263073258351,0,-7.2181765587646805,5.511263073258351
320,0,-6.542547822699485,4.766904045794695,0,-6.542547822699485,4.766904045794695
321,0,-4.167039899964763,2.5446643808525407,0,-4.167039899964763,2.5446643808525407
322,0,-4.457902951087089,2.1543302067736363,0,-4.457902951087089,2.1543302067736363
323,0,-2.8781382131542226,1.3451390415608657,0,-2.8781382131542226,1.3451390415608657
324,2,3.643697978492273,-0.43124419459684926,2,3.643697978492273,-0.43124419459684926
325,4,3.4960661459655924,-1.1121330269483185,4,3.4960661459655924,-1.1121330269483185
326,4,-0.34036781455859,-3.555948684013276,4,-0.34036781455859,-3.555948684013276
327,5,-0.7046623533500087,-5.683482070946472,5,-0.7046623533500087,-5.683482070946472
