,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
29,9.34375,135.8740234375,38,985.0,4.140625,26.972412109375,25,417.0,4.296875,28.302490234375,23,365.0,9.875,155.4755859375,39,1007.0,9.796875,167.382568359375,40,1010.0,18.734375,608.388427734375,41,2053.0,21.09375,737.953125,42,2297.0,6.515625,80.239990234375,30,693.0,0
30,8.15625,98.2646484375,38,828.0,4.140625,25.550537109375,26,380.0,3.921875,20.238037109375,22,315.0,7.3125,86.2177734375,36,745.0,8.46875,109.0224609375,36,759.0,18.4375,560.359375,42,2025.0,19.078125,553.657958984375,42,2028.0,6.296875,62.390380859375,27,610.0,0
31,7.40625,96.6943359375,35,737.0,3.953125,23.400146484375,25,349.0,3.40625,14.6552734375,22,266.0,6.4375,64.18359375,34,636.0,9.546875,131.292724609375,36,909.0,16.078125,437.042724609375,39,1697.0,19.8125,593.0849609375,39,1946.0,7.34375,87.49609375,30,742.0,0
32,8.875,130.08984375,41,965.0,3.546875,19.421630859375,25,347.0,2.984375,12.784912109375,28,270.0,7.578125,102.898193359375,38,828.0,10.4375,164.71484375,41,1128.0,17.5,544.1318359375,40,1937.0,17.734375,552.716552734375,33,1686.0,6.328125,71.585693359375,31,652.0,0
33,8.921875,122.279052734375,38,928.0,3.671875,20.146240234375,31,353.0,3.578125,20.511474609375,29,329.0,8.1875,115.6396484375,36,848.0,12.015625,218.302490234375,40,1278.0,17.984375,508.462646484375,44,2064.0,17.75,564.33984375,32,1795.0,6.0,63.1005859375,35,607.0,0
34,7.9375,94.9521484375,34,808.0,3.859375,23.140380859375,35,388.0,4.1875,29.7646484375,21,404.0,7.5,83.99609375,38,745.0,10.75,196.9130859375,40,1147.0,18.3125,491.9755859375,41,2003.0,22.375,757.7802734375,36,2263.0,8.421875,112.968505859375,41,920.0,0
35,8.453125,112.876708984375,36,940.0,4.140625,29.775146484375,31,435.0,4.390625,33.704833984375,26,461.0,7.921875,102.132568359375,39,805.0,10.046875,198.075927734375,40,1084.0,20.109375,609.015380859375,44,2176.0,24.9375,904.1474609375,42,2738.0,9.890625,133.939208984375,44,1079.0,0
36,7.0,85.640625,36,762.0,3.828125,26.823974609375,34,404.0,3.890625,25.583740234375,26,392.0,7.375,91.671875,36,776.0,9.03125,152.3115234375,37,957.0,19.265625,608.263427734375,41,2090.0,25.28125,1041.15234375,40,2676.0,7.28125,79.1787109375,30,717.0,0
37,7.625,94.74609375,36,805.0,3.765625,24.829833984375,39,417.0,3.359375,17.665771484375,26,326.0,7.328125,81.988037109375,39,794.0,9.34375,145.24609375,40,979.0,16.65625,448.2099609375,34,1696.0,28.09375,1261.8974609375,36,2818.0,5.9375,56.87109375,26,560.0,0
38,8.65625,120.2099609375,36,928.0,3.890625,25.972412109375,38,425.0,3.375,18.5693359375,30,340.0,8.8125,120.7724609375,41,981.0,10.5625,189.1474609375,41,1184.0,14.265625,315.628662109375,37,1385.0,24.015625,906.823974609375,36,2455.0,6.40625,65.8271484375,33,610.0,0
39,8.359375,106.296630859375,39,869.0,3.84375,21.9052734375,37,399.0,3.46875,21.5224609375,24,342.0,8.515625,116.864990234375,39,959.0,10.46875,198.8662109375,38,1182.0,11.28125,218.6708984375,36,1088.0,19.921875,629.034912109375,35,1951.0,6.515625,70.239990234375,35,656.0,0
40,7.984375,107.310302734375,39,858.0,4.09375,22.84375,38,409.0,3.84375,23.1630859375,28,375.0,7.265625,77.909912109375,39,799.0,10.203125,169.437255859375,33,1032.0,13.21875,284.8740234375,36,1341.0,21.0625,689.58984375,31,1893.0,7.25,80.55859375,35,737.0,0
41,7.921875,106.685302734375,38,857.0,3.765625,22.265380859375,30,361.0,3.65625,22.609375,27,362.0,7.125,76.125,37,753.0,8.75,113.5224609375,36,849.0,15.078125,365.458740234375,38,1551.0,18.4375,520.5458984375,29,1563.0,6.90625,78.6865234375,36,727.0,0
42,7.578125,90.337646484375,33,760.0,3.515625,21.435302734375,23,322.0,3.546875,22.997802734375,22,338.0,8.921875,127.470458984375,36,928.0,11.390625,224.132568359375,41,1178.0,17.0625,492.62109375,40,1821.0,18.140625,487.704833984375,33,1729.0,6.609375,73.556396484375,36,720.0,0
43,5.265625,50.929443359375,30,515.0,3.03125,15.3125,28,298.0,3.796875,23.956787109375,25,377.0,9.765625,144.863037109375,38,1012.0,27.109375,1416.025146484375,37,2769.0,18.96875,567.2958984375,38,1979.0,15.6875,460.77734375,33,1521.0,5.71875,56.921875,30,570.0,0
44,3.359375,18.259521484375,31,333.0,2.734375,10.736083984375,30,261.0,3.78125,20.9287109375,28,357.0,8.109375,103.489990234375,39,830.0,34.34375,1942.0380859375,37,3736.0,16.0625,426.3115234375,34,1691.0,7.9375,205.7021484375,29,732.0,3.671875,26.425537109375,24,326.0,0
45,2.46875,10.62109375,25,243.0,2.71875,10.3115234375,27,230.0,3.46875,16.2021484375,22,287.0,6.59375,71.52734375,34,622.0,28.34375,1323.6552734375,41,3097.0,13.5625,307.21484375,35,1419.0,3.953125,25.454833984375,25,340.0,2.734375,12.956787109375,26,267.0,1
46,2.359375,9.745849609375,20,228.0,2.8125,12.83984375,24,276.0,3.953125,24.827880859375,25,367.0,6.453125,68.800537109375,32,642.0,24.71875,1024.9599609375,37,2674.0,14.109375,289.771240234375,38,1385.0,4.625,40.0,31,465.0,2.75,12.234375,32,279.0,1
47,2.53125,10.9599609375,22,251.0,2.953125,14.109130859375,26,312.0,4.515625,31.044677734375,32,444.0,6.75,76.1943359375,37,746.0,20.046875,716.007568359375,33,2159.0,13.3125,251.65625,41,1384.0,5.015625,41.950927734375,36,527.0,2.890625,12.820068359375,29,294.0,1
48,2.15625,7.6708984375,25,212.0,2.625,11.46484375,29,270.0,3.5,18.7880859375,31,342.0,7.234375,77.620849609375,39,755.0,20.5625,852.703125,33,2125.0,13.984375,285.982177734375,45,1547.0,4.171875,27.191162109375,38,432.0,2.671875,11.245849609375,28,262.0,1
49,2.109375,7.128662109375,25,201.0,2.359375,9.265380859375,25,230.0,3.21875,17.5537109375,32,342.0,7.1875,91.43359375,36,756.0,26.96875,1311.9833984375,35,2944.0,15.90625,379.24609375,43,1754.0,4.1875,27.625,38,440.0,2.625,10.4052734375,35,269.0,1
50,2.15625,7.55859375,27,212.0,2.09375,6.4375,19,192.0,3.171875,17.263427734375,26,320.0,5.734375,67.741943359375,30,601.0,28.46875,1258.96484375,37,3015.0,15.953125,404.413818359375,38,1700.0,3.46875,20.12109375,32,352.0,2.53125,9.4365234375,38,260.0,1
51,1.875,5.375,33,198.0,2.375,7.8583984375,26,220.0,3.171875,13.835693359375,30,303.0,6.0,60.5771484375,31,627.0,27.140625,1074.532958984375,42,3007.0,13.078125,323.734130859375,37,1462.0,2.953125,12.763427734375,33,298.0,2.25,7.0693359375,36,225.0,1
52,1.75,5.3427734375,28,161.0,2.5,9.65234375,26,233.0,3.53125,18.21484375,31,342.0,6.484375,74.386474609375,32,636.0,25.1875,976.46484375,41,2601.0,12.359375,318.138427734375,36,1323.0,3.1875,14.6552734375,30,302.0,2.0625,6.4912109375,31,207.0,1
53,1.859375,5.704833984375,22,168.0,2.59375,10.87109375,25,253.0,3.53125,18.6552734375,27,343.0,7.046875,74.277099609375,37,722.0,23.203125,848.628662109375,40,2367.0,16.421875,436.130615234375,35,1687.0,3.515625,20.099365234375,26,342.0,2.421875,9.577880859375,26,237.0,1
54,1.640625,4.427490234375,18,156.0,2.734375,11.138427734375,27,251.0,3.109375,14.296630859375,27,295.0,7.234375,72.404052734375,41,732.0,22.078125,830.773193359375,39,2340.0,15.5625,374.43359375,36,1608.0,3.40625,19.87109375,23,313.0,2.34375,9.18359375,24,230.0,1
55,1.90625,6.40234375,25,198.0,2.484375,9.099365234375,29,238.0,2.640625,10.359130859375,24,242.0,6.09375,56.0458984375,39,618.0,20.046875,684.081787109375,35,2029.0,11.21875,215.6474609375,38,1217.0,3.0625,13.58984375,30,303.0,2.5,9.0458984375,33,260.0,1
56,2.484375,11.450927734375,28,267.0,2.796875,10.454833984375,28,258.0,3.140625,14.458740234375,28,302.0,6.625,66.93359375,37,634.0,20.46875,693.6318359375,35,2053.0,12.859375,284.480224609375,41,1354.0,3.21875,16.3427734375,32,339.0,2.921875,13.544677734375,33,302.0,1
57,2.328125,10.835693359375,24,246.0,2.5625,8.7802734375,29,241.0,3.0625,14.27734375,29,299.0,6.359375,66.159912109375,35,611.0,21.5625,768.0537109375,34,2226.0,14.90625,427.5849609375,38,1534.0,3.09375,17.390625,30,328.0,2.46875,11.4755859375,25,252.0,1
58,2.390625,9.550537109375,25,229.0,2.421875,7.755615234375,35,236.0,2.96875,12.921875,27,277.0,5.953125,59.245849609375,35,587.0,24.0625,998.21875,33,2464.0,14.5,410.05859375,33,1516.0,3.53125,21.28125,29,370.0,2.671875,11.439208984375,24,259.0,1
59,2.46875,10.3818359375,29,245.0,2.28125,7.2724609375,27,218.0,2.84375,12.4521484375,23,275.0,6.59375,67.2099609375,37,657.0,23.828125,941.140380859375,39,2454.0,15.09375,362.9130859375,38,1575.0,4.125,26.703125,32,410.0,2.796875,13.771240234375,26,295.0,1
60,2.34375,8.8818359375,27,216.0,1.984375,5.505615234375,25,192.0,2.734375,11.322021484375,27,266.0,6.3125,64.265625,40,662.0,18.765625,532.540771484375,39,1978.0,16.65625,405.90234375,42,1816.0,5.421875,48.939208984375,34,558.0,2.609375,12.816162109375,24,268.0,1
61,2.234375,7.253662109375,29,214.0,2.40625,8.953125,33,250.0,3.125,14.40234375,31,298.0,5.078125,47.738037109375,39,535.0,18.96875,598.1787109375,35,2025.0,15.390625,344.616943359375,37,1541.0,6.421875,66.066162109375,30,624.0,2.59375,11.1552734375,24,250.0,1
62,2.015625,5.800537109375,31,207.0,2.453125,9.329833984375,31,245.0,2.8125,11.25,24,265.0,4.5,32.0380859375,40,439.0,18.40625,581.5458984375,40,2043.0,13.015625,271.019287109375,35,1288.0,5.625,51.96484375,29,542.0,2.203125,7.548583984375,24,217.0,1
63,1.78125,4.609375,20,155.0,2.234375,6.450927734375,23,191.0,2.515625,7.470458984375,19,207.0,4.484375,29.851318359375,37,420.0,16.25,470.40234375,41,1708.0,16.375,479.6552734375,40,1713.0,5.53125,50.7255859375,31,555.0,2.0,5.6162109375,18,175.0,1
64,2.09375,6.3193359375,22,175.0,2.5625,8.4052734375,24,216.0,3.234375,14.597412109375,23,267.0,5.28125,44.58984375,32,505.0,20.640625,737.890380859375,37,2130.0,18.484375,574.068115234375,39,1846.0,7.234375,94.980224609375,37,774.0,2.65625,9.40234375,25,241.0,1
65,2.34375,7.93359375,27,209.0,2.234375,7.353271484375,21,193.0,3.03125,13.875,28,267.0,5.65625,49.8662109375,36,568.0,17.65625,561.4208984375,37,1828.0,13.890625,337.796630859375,36,1391.0,6.15625,77.828125,33,637.0,2.65625,10.6318359375,26,252.0,1
66,1.953125,7.173583984375,23,198.0,1.8125,4.875,16,144.0,2.453125,9.134521484375,29,238.0,4.71875,37.33984375,33,452.0,14.1875,380.203125,38,1448.0,10.65625,185.96875,32,1033.0,4.28125,29.2412109375,35,457.0,2.078125,7.558349609375,19,195.0,1
67,1.828125,6.484130859375,21,190.0,2.15625,6.7099609375,17,183.0,3.15625,15.078125,28,318.0,4.875,40.02734375,33,492.0,16.03125,444.05859375,35,1564.0,11.15625,205.625,31,1112.0,4.34375,35.46484375,40,473.0,2.15625,7.5849609375,20,198.0,1
68,2.0,5.921875,25,183.0,2.296875,7.388427734375,25,217.0,3.375,17.02734375,29,338.0,5.359375,43.700927734375,34,532.0,15.625,397.37109375,33,1497.0,12.25,265.52734375,37,1292.0,3.65625,26.1318359375,33,378.0,2.125,6.96484375,23,201.0,1
69,2.015625,6.870849609375,24,190.0,2.140625,6.111083984375,24,191.0,2.890625,12.702880859375,29,272.0,4.8125,39.078125,28,445.0,17.828125,589.314208984375,40,1964.0,12.203125,277.636474609375,33,1275.0,3.15625,15.4130859375,31,310.0,2.34375,8.3349609375,26,228.0,1
70,1.90625,6.1865234375,20,178.0,2.125,6.18359375,21,190.0,2.640625,9.572021484375,26,229.0,5.40625,54.140625,35,569.0,20.875,750.8662109375,39,2227.0,12.46875,282.21484375,36,1349.0,3.171875,15.577880859375,35,322.0,2.359375,7.972412109375,28,228.0,1
71,1.84375,5.0771484375,21,167.0,2.265625,7.335693359375,26,211.0,2.5,8.4443359375,21,211.0,5.625,56.515625,33,579.0,19.828125,662.765380859375,35,2016.0,12.625,259.2177734375,41,1304.0,3.046875,13.831787109375,31,284.0,2.0,6.02734375,23,185.0,1
72,1.953125,6.292724609375,23,202.0,2.46875,10.1552734375,23,249.0,2.796875,12.634521484375,27,288.0,4.59375,36.9677734375,28,467.0,18.90625,587.2958984375,34,1990.0,10.546875,171.825927734375,35,1077.0,2.90625,14.7255859375,29,280.0,2.046875,6.991943359375,26,214.0,1
73,1.734375,5.427490234375,18,176.0,2.328125,9.947021484375,17,221.0,2.9375,14.3740234375,30,291.0,5.65625,54.96484375,28,541.0,22.0625,697.7255859375,40,2375.0,8.390625,121.425537109375,29,818.0,2.859375,13.409912109375,31,267.0,1.921875,6.714599609375,27,203.0,1
74,1.6875,4.96484375,22,172.0,2.09375,7.2412109375,22,195.0,2.3125,8.3349609375,24,216.0,6.34375,69.7177734375,35,649.0,20.21875,622.99609375,43,2154.0,8.421875,120.489990234375,31,848.0,2.53125,10.53125,24,227.0,1.75,5.6396484375,24,170.0,1
75,1.984375,5.661865234375,28,192.0,2.421875,7.919677734375,29,228.0,2.484375,9.130615234375,26,208.0,6.03125,59.49609375,37,617.0,15.65625,417.93359375,39,1676.0,10.734375,199.337646484375,37,1129.0,3.125,18.25,29,321.0,2.1875,7.2724609375,24,196.0,1
76,1.890625,5.111083984375,26,178.0,2.265625,7.103271484375,25,202.0,2.796875,13.044677734375,27,273.0,5.546875,48.058349609375,40,605.0,18.6875,516.1787109375,39,2047.0,14.265625,363.700927734375,38,1579.0,3.484375,20.599365234375,36,356.0,2.296875,8.441162109375,25,224.0,1
77,1.71875,5.09375,20,170.0,1.890625,5.786865234375,20,174.0,2.546875,11.015380859375,27,273.0,5.109375,40.241943359375,41,570.0,19.328125,558.589599609375,40,2121.0,13.671875,343.437255859375,38,1490.0,2.953125,13.038818359375,32,284.0,2.171875,7.433349609375,27,217.0,1
78,2.1875,8.43359375,24,227.0,2.484375,9.734130859375,27,236.0,2.828125,12.782958984375,32,296.0,5.234375,42.978271484375,34,542.0,18.25,573.0380859375,37,2022.0,9.75,158.09375,35,965.0,2.59375,9.71484375,24,239.0,2.234375,7.359130859375,25,221.0,1
79,3.046875,19.702880859375,30,313.0,2.828125,11.638427734375,32,274.0,3.28125,19.4443359375,26,316.0,6.1875,73.74609375,31,637.0,19.890625,710.841552734375,39,2199.0,11.875,223.1474609375,39,1216.0,3.09375,15.4365234375,23,294.0,2.453125,9.388427734375,25,256.0,1
80,2.625,16.5537109375,30,265.0,2.015625,6.101318359375,27,188.0,2.953125,16.628662109375,24,283.0,7.15625,92.9208984375,38,795.0,19.21875,640.1318359375,44,2108.0,12.3125,249.9052734375,40,1333.0,3.453125,16.911865234375,26,319.0,2.1875,8.21484375,21,219.0,1
81,1.765625,5.273193359375,28,173.0,2.140625,7.978271484375,25,217.0,4.03125,29.75,31,415.0,6.578125,74.058349609375,37,732.0,17.859375,510.491943359375,39,1927.0,9.90625,169.0458984375,37,1022.0,3.046875,13.286865234375,28,270.0,1.8125,5.7333984375,14,157.0,1
82,1.640625,4.197021484375,21,165.0,2.671875,11.222412109375,26,275.0,4.421875,30.929443359375,29,424.0,5.546875,51.878662109375,33,572.0,17.703125,471.433349609375,39,1867.0,10.296875,181.841552734375,36,1071.0,2.703125,12.739990234375,29,268.0,2.0,6.890625,21,192.0,1
83,1.671875,3.665771484375,23,165.0,2.453125,8.765380859375,26,239.0,2.640625,9.603271484375,27,246.0,5.109375,43.296630859375,38,544.0,18.75,536.7021484375,46,2080.0,8.984375,137.892333984375,35,978.0,2.34375,9.27734375,24,230.0,1.953125,5.790771484375,27,199.0,1
84,1.859375,4.673583984375,27,178.0,2.640625,11.152099609375,33,284.0,2.578125,10.501708984375,31,243.0,5.015625,43.677490234375,35,521.0,22.265625,805.898193359375,48,2570.0,9.0,143.765625,38,978.0,2.328125,8.109130859375,22,229.0,1.921875,5.478271484375,25,185.0,1
85,2.171875,6.322021484375,26,218.0,2.6875,11.765625,32,288.0,2.828125,11.952880859375,29,260.0,4.953125,36.068115234375,38,505.0,21.515625,742.611083984375,40,2255.0,10.3125,179.55859375,39,1085.0,2.78125,11.734375,27,296.0,2.046875,6.398193359375,26,208.0,1
86,2.03125,5.5693359375,29,205.0,2.296875,7.224365234375,25,227.0,2.796875,10.632568359375,23,226.0,4.9375,33.9990234375,36,490.0,19.34375,567.6943359375,38,1955.0,10.9375,215.37109375,38,1236.0,2.875,13.0693359375,32,307.0,1.984375,5.880615234375,23,209.0,1
87,2.359375,9.331787109375,25,224.0,1.9375,5.5068359375,20,178.0,2.65625,10.0693359375,27,228.0,3.8125,25.12109375,30,372.0,16.53125,486.953125,43,1819.0,9.75,196.21484375,36,1067.0,4.265625,39.380615234375,29,387.0,3.859375,31.716552734375,27,394.0,1
88,3.265625,17.579833984375,28,318.0,1.921875,5.507568359375,22,176.0,2.046875,6.085693359375,29,208.0,2.953125,13.081787109375,33,286.0,9.3125,188.80859375,36,972.0,6.484375,87.140380859375,36,656.0,8.078125,137.781005859375,23,670.0,5.6875,54.5146484375,37,618.0,1
89,2.984375,14.950927734375,27,274.0,2.234375,6.552490234375,27,203.0,2.03125,5.109375,27,194.0,2.796875,10.659912109375,34,261.0,6.09375,62.6875,33,556.0,6.171875,58.263427734375,39,657.0,10.609375,198.333740234375,25,991.0,5.625,59.6552734375,36,630.0,2
90,2.4375,10.7958984375,24,241.0,2.125,6.5380859375,24,197.0,2.0625,4.4208984375,23,175.0,2.953125,12.236083984375,28,266.0,7.5,111.65625,33,695.0,6.15625,57.12109375,36,640.0,9.84375,156.4208984375,28,966.0,5.515625,56.907958984375,36,579.0,2
91,2.578125,10.370849609375,30,265.0,1.765625,4.191162109375,19,152.0,1.828125,3.861083984375,14,156.0,2.984375,11.427490234375,23,241.0,8.203125,123.284912109375,31,706.0,5.640625,52.763427734375,24,558.0,9.046875,129.898193359375,32,900.0,5.71875,50.08984375,35,566.0,2
92,4.640625,51.956787109375,35,461.0,1.953125,4.954833984375,15,172.0,2.0625,5.359375,14,164.0,2.796875,10.710693359375,25,241.0,7.515625,105.868896484375,27,729.0,6.5,64.6943359375,21,589.0,9.09375,126.796875,35,878.0,6.0,67.30859375,34,633.0,2
93,7.78125,110.52734375,35,812.0,2.390625,9.046630859375,20,244.0,2.65625,10.0068359375,24,229.0,3.34375,18.8896484375,30,327.0,10.546875,219.025146484375,29,1036.0,8.109375,104.782958984375,28,800.0,10.765625,181.548583984375,34,1034.0,5.5,58.3896484375,36,600.0,2
