,0,1,2,3,4,5
0,4,-1.4758031545628918,-2.894668843975964,4,-1.4758031545628918,-2.894668843975964
1,4,-0.14811171064364137,-2.875371693261588,4,-0.14811171064364137,-2.875371693261588
2,5,1.406282635642786,-1.9110135305490366,5,1.406282635642786,-1.9110135305490366
3,5,0.22403319379315834,-2.7237547814789203,5,0.22403319379315834,-2.7237547814789203
4,5,-0.7903673453335482,-3.953243367020061,5,-0.7903673453335482,-3.953243367020061
5,5,-0.36321842579725905,-3.693241043961224,5,-0.36321842579725905,-3.693241043961224
6,5,-0.9722319285367371,-2.7482213448547417,5,-0.9722319285367371,-2.7482213448547417
7,6,-1.7567167823043484,-2.8331488158590132,6,-1.7567167823043484,-2.8331488158590132
8,5,-2.1422247057504893,-3.3084398051090966,5,-2.1422247057504893,-3.3084398051090966
9,5,-2.4736509762414314,-3.763788097620948,5,-2.4736509762414314,-3.763788097620948
10,5,-2.6067793950925773,-3.4962084561060474,5,-2.6067793950925773,-3.4962084561060474
11,5,-2.3026822247878656,-3.262926218702465,5,-2.3026822247878656,-3.262926218702465
12,5,-1.973952225532226,-3.7607825741698506,5,-1.973952225532226,-3.7607825741698506
13,5,-0.2734583577267373,-3.054575509262688,5,-0.2734583577267373,-3.054575509262688
14,4,0.8615146526382089,-0.11559420251105967,4,0.8615146526382089,-0.11559420251105967
15,4,1.2414712282679639,-0.6394803754658297,4,1.2414712282679639,-0.6394803754658297
16,5,0.12415284789463144,-2.6271916917814098,5,0.12415284789463144,-2.6271916917814098
17,5,-0.8147258442951664,-2.6588864158186674,5,-0.8147258442951664,-2.6588864158186674
18,5,-0.5999991904048336,-3.5317304853033824,5,-0.5999991904048336,-3.5317304853033824
19,5,-0.35732293450225683,-3.878572454389291,5,-0.35732293450225683,-3.878572454389291
20,5,0.642750843747165,-3.9905040708673742,5,0.642750843747165,-3.9905040708673742
21,5,1.4180839935301144,-4.989057593647923,5,1.4180839935301144,-4.989057593647923
22,5,0.5400329809826814,-5.1176675782356105,5,0.5400329809826814,-5.1176675782356105
23,5,-0.15468031300157614,-4.886904444688609,5,-0.15468031300157614,-4.886904444688609
